"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.646851000E0,-1.047197543E-2,-5.235987919E-5,8.289790154E-1
1.650851000E0,-5.044001620E-3,-9.669124149E-3,6.943618059E-1
1.654851000E0,5.759586580E-3,-4.520402756E-3,5.714557171E-1
1.658851000E0,8.726646192E-4,8.726646192E-3,4.623900652E-1
1.662851000E0,-7.784168236E-3,1.338667516E-2,3.524866998E-1
1.666851000E0,-6.579891313E-3,5.288347602E-3,2.527934909E-1
1.670851000E0,2.617993858E-3,-6.021386012E-3,1.610066295E-1
1.674851000E0,1.867502346E-3,-6.562437862E-3,8.948303014E-2
1.678851000E0,-1.396263397E-4,-2.792526735E-3,4.059635848E-2
1.682851000E0,6.806784077E-4,5.253441166E-3,7.836528122E-3
1.686851000E0,7.504915702E-4,9.616764262E-3,-1.513200440E-2
1.690851000E0,-1.623156248E-3,9.093165398E-3,-2.747148275E-2
1.694851000E0,-3.752457909E-3,5.061454605E-3,-3.171263263E-2
1.698851000E0,4.380776547E-3,-8.185594343E-3,-3.132865950E-2
1.702851000E0,6.091198884E-3,-9.861109778E-3,-1.724385284E-2
1.706851000E0,-9.773843922E-4,6.981316837E-4,-3.735004691E-3
1.710851000E0,-3.298672382E-3,9.040805511E-3,-3.700098023E-3
1.714851000E0,-1.483529806E-3,7.906341925E-3,-8.377580671E-4
1.718851000E0,3.944444004E-3,1.274090377E-3,5.061454722E-4
1.722851000E0,9.948377265E-4,-1.954768784E-3,8.552113432E-4
1.726851000E0,-5.061454722E-4,-4.607669078E-3,5.061454722E-4
1.730851000E0,1.396263397E-4,-1.745329246E-5,-3.316125658E-4
1.734851000E0,1.204277156E-3,3.420845373E-3,-1.047197584E-4
1.738851000E0,-5.934119690E-4,8.220500313E-3,-6.457717973E-4
1.742851000E0,-3.193952609E-3,6.195918657E-3,-3.490658492E-5
1.746851000E0,2.286381321E-3,-4.572762642E-3,-4.712388909E-4
1.750851000E0,1.326450263E-3,-6.195918657E-3,-2.967059845E-4
1.754851000E0,-1.326450263E-3,-2.548180753E-3,-6.981316837E-4
1.758851000E0,-2.181661548E-3,5.759586580E-3,-8.028514567E-4
1.762869750E0,2.967059845E-4,7.801621687E-3,5.235987919E-5
1.766851000E0,2.164208330E-3,2.600540640E-3,-5.934119690E-4
1.770851000E0,6.981316983E-5,-1.902408898E-3,-6.283185212E-4
1.774851000E0,-4.537856148E-4,-5.183627829E-3,-9.424777818E-4
1.778851000E0,1.500983140E-3,-3.630284918E-3,-5.585053586E-4
1.782851000E0,3.368485486E-3,1.413716702E-3,1.221730490E-4
1.786851000E0,1.012290944E-3,8.918632753E-3,2.722713631E-3
1.790851000E0,-1.413716702E-3,7.120943163E-3,5.235987483E-4
1.794851000E0,-1.448623254E-3,1.570796303E-4,2.617993741E-4
1.798851000E0,-1.047197584E-4,-3.595378250E-3,-4.014257283E-4
1.802851000E0,8.377580671E-4,-3.682644805E-3,-2.792526793E-4
1.806851000E0,3.316125658E-4,2.617993858E-3,-8.726646047E-5
1.810851000E0,8.028514567E-4,5.619960371E-3,4.014257283E-4
1.814851000E0,3.316125658E-4,5.201081280E-3,-3.665191471E-4
1.818851000E0,-2.042035107E-3,1.326450263E-3,-4.188790335E-4
1.822851000E0,-4.014257283E-4,-1.937315450E-3,-5.759586347E-4
1.826851000E0,2.705260413E-3,-3.089232836E-3,-7.679448463E-4
1.830851000E0,2.495820867E-3,-8.726646047E-5,-8.203047328E-4
1.834851000E0,1.745329246E-5,5.358160939E-3,-8.377580671E-4
1.838851000E0,-1.064650831E-3,5.881759338E-3,-8.377580671E-4
1.842851000E0,-7.504915702E-4,1.500983140E-3,-8.377580671E-4
1.846851000E0,3.665191471E-4,-2.042035107E-3,-1.291543595E-3
1.850851000E0,8.203047328E-4,-4.031710327E-3,-1.256637042E-3
1.854851000E0,1.745329209E-4,-9.250245057E-4,-3.490658419E-4
1.858852563E0,6.108652451E-4,2.740166849E-3,-5.585053586E-4
1.862851000E0,1.640609466E-3,3.543018363E-3,-7.679448463E-4
1.866851000E0,-1.396263367E-3,3.892084118E-3,-8.203047328E-4
1.870851000E0,-3.839724232E-4,-1.919862116E-4,-5.410520826E-4
1.874851000E0,1.518436475E-3,-2.932153177E-3,-6.108652451E-4
1.878851000E0,2.478367416E-3,-1.850049011E-3,-7.853981806E-4
1.882851000E0,6.108652451E-4,2.181661548E-3,-6.981316983E-5
1.886851000E0,-4.537856148E-4,3.700098023E-3,-4.886921961E-4
1.890851000E0,0.000000000E0,2.740166849E-3,4.363323096E-4
1.894851000E0,8.726646192E-4,-5.061454722E-4,8.726646047E-5
1.898851000E0,1.396263367E-3,-1.361356815E-3,-2.967059845E-4
1.902851000E0,-4.014257283E-4,2.094395168E-4,1.919862116E-4
1.906851000E0,1.570796303E-4,4.712388909E-4,9.250245057E-4
1.910851000E0,6.108652451E-4,2.652900526E-3,2.094395168E-4
1.914851000E0,-1.064650831E-3,2.460914198E-3,1.745329209E-4
1.918851000E0,8.901178953E-4,1.361356815E-3,2.268928103E-3
1.922851000E0,1.256637042E-3,1.745329209E-4,8.726646192E-4
1.926851000E0,1.047197497E-3,-4.363323096E-4,-5.410520826E-4
1.930851000E0,-9.424777818E-4,7.504915702E-4,-3.141592606E-4
1.934851000E0,-1.221730490E-4,1.675516134E-3,-6.981316837E-4
1.938851000E0,1.291543595E-3,2.059488557E-3,-3.490658419E-4
1.942851000E0,1.204277156E-3,6.457717973E-4,-7.155850180E-4
1.946851000E0,-2.967059845E-4,2.792526793E-4,-8.028514567E-4
1.950851000E0,3.490658492E-5,4.886921961E-4,-8.377580671E-4
1.954851000E0,1.326450263E-3,4.014257283E-4,-8.377580671E-4
1.958851000E0,1.518436475E-3,1.413716702E-3,-8.377580671E-4
1.962851000E0,6.981316983E-5,1.535889693E-3,-5.410520826E-4
1.966851000E0,-1.361356815E-3,2.478367416E-3,-1.570796303E-4
1.970851000E0,3.490658419E-4,1.064650831E-3,6.806784077E-4
1.974851000E0,3.665191471E-4,3.839724232E-4,4.537856148E-4
1.978851000E0,6.981316983E-5,2.094395168E-4,8.726646047E-5
1.982851000E0,0.000000000E0,1.064650831E-3,8.901178953E-4
1.986851000E0,7.155850180E-4,2.216568217E-3,2.094395168E-4
1.990851000E0,6.108652451E-4,6.806784077E-4,-2.617993741E-4
1.994851000E0,-7.679448463E-4,2.967059845E-4,1.919862116E-4
1.998851000E0,-6.981316983E-5,1.919862116E-4,-4.188790335E-4
2.002851000E0,2.443460980E-4,1.570796303E-4,1.570796303E-4
2.006851000E0,3.316125658E-4,1.570796303E-4,-5.759586347E-4
2.010851000E0,3.490658419E-4,6.108652451E-4,-7.679448463E-4
