"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.922929631E0,3.700000001E-3,-4.199999850E-3,-5.929999799E-2,5.956357746E-2
5.932929631E0,3.599999938E-3,-4.100000020E-3,-5.929999799E-2,5.955048078E-2
5.942929631E0,-5.899999756E-3,-3.999999724E-3,-3.969999775E-2,4.033484618E-2
5.952929631E0,1.339999959E-2,-3.899999894E-3,-4.949999973E-2,5.142975755E-2
5.962929631E0,3.399999812E-3,-3.999999724E-3,-5.929999799E-2,5.953192217E-2
5.972929631E0,-6.199999712E-3,-3.999999724E-3,-4.949999973E-2,5.004687770E-2
5.982929631E0,1.339999959E-2,-4.199999850E-3,-5.929999799E-2,6.094005045E-2
5.992929631E0,3.499999875E-3,-4.100000020E-3,-5.929999799E-2,5.954451915E-2
6.002929631E0,3.499999875E-3,-3.999999724E-3,-6.909999996E-2,6.930411237E-2
6.012929631E0,-6.099999882E-3,-4.199999850E-3,-4.949999973E-2,5.005097372E-2
6.022929631E0,3.700000001E-3,-4.100000020E-3,-4.949999973E-2,4.980712774E-2
6.032929631E0,-1.549999975E-2,-4.100000020E-3,-5.929999799E-2,6.142922556E-2
6.042929631E0,4.100000020E-3,-3.799999831E-3,-6.909999996E-2,6.932575275E-2
6.052929631E0,-5.499999970E-3,-3.799999831E-3,-4.949999973E-2,4.994937409E-2
6.062929631E0,4.199999850E-3,-3.700000001E-3,-4.949999973E-2,4.981545917E-2
6.072929631E0,4.100000020E-3,-3.599999938E-3,-4.949999973E-2,4.979979893E-2
6.082929631E0,-5.299999844E-3,-3.700000001E-3,-3.969999775E-2,4.022275252E-2
6.092929631E0,-5.099999718E-3,-3.399999812E-3,-4.949999973E-2,4.987805098E-2
6.102929631E0,-4.900000058E-3,-3.299999982E-3,-3.969999775E-2,4.013713769E-2
6.112931194E0,1.459999941E-2,-3.399999812E-3,-4.949999973E-2,5.172011171E-2
6.122929631E0,4.699999932E-3,-3.399999812E-3,-4.949999973E-2,4.983873967E-2
6.132929631E0,4.699999932E-3,-3.299999982E-3,-3.969999775E-2,4.011321255E-2
6.142929631E0,4.600000102E-3,-3.299999982E-3,-6.909999996E-2,6.933152238E-2
6.152929631E0,-4.900000058E-3,-3.099999856E-3,-4.949999973E-2,4.983843871E-2
6.162929631E0,4.699999932E-3,-3.099999856E-3,-4.949999973E-2,4.981917273E-2
6.172929631E0,4.600000102E-3,-3.000000026E-3,-3.969999775E-2,4.007804664E-2
6.182929631E0,4.600000102E-3,-2.899999963E-3,-4.949999973E-2,4.979779086E-2
6.192929631E0,4.499999806E-3,-2.799999900E-3,-4.949999973E-2,4.978292851E-2
6.202929631E0,1.409999933E-2,-2.899999963E-3,-5.929999799E-2,6.102220696E-2
6.212929631E0,-5.299999844E-3,-2.799999900E-3,-5.929999799E-2,5.960217915E-2
6.222929631E0,-1.509999949E-2,-2.799999900E-3,-5.929999799E-2,6.125634453E-2
6.232929631E0,4.499999806E-3,-2.699999837E-3,-4.949999973E-2,4.977740422E-2
6.242929631E0,-5.399999674E-3,-2.699999837E-3,-4.949999973E-2,4.986682233E-2
6.252929631E0,-5.299999844E-3,-2.699999837E-3,-5.929999799E-2,5.959756504E-2
6.262929631E0,4.799999762E-3,-2.300000051E-3,-4.949999973E-2,4.978533892E-2
6.272929631E0,4.799999762E-3,-2.300000051E-3,-4.949999973E-2,4.978533892E-2
6.282929631E0,4.799999762E-3,-2.399999881E-3,-4.949999973E-2,4.979005895E-2
6.292929631E0,-4.999999888E-3,-2.099999925E-3,-4.949999973E-2,4.979618431E-2
6.302929631E0,4.699999932E-3,-2.099999925E-3,-4.949999973E-2,4.976695663E-2
6.312929631E0,4.600000102E-3,-2.399999881E-3,-3.969999775E-2,4.003760510E-2
6.322929631E0,4.600000102E-3,-2.499999944E-3,-4.949999973E-2,4.977609842E-2
6.332929631E0,-5.200000014E-3,-2.499999944E-3,-5.929999799E-2,5.958002821E-2
6.342929631E0,4.600000102E-3,-2.499999944E-3,-5.929999799E-2,5.953066237E-2
6.352929631E0,4.699999932E-3,-2.600000007E-3,-5.929999799E-2,5.954275573E-2
6.362929631E0,2.449999936E-2,-2.399999881E-3,-6.909999996E-2,7.335407257E-2
6.372929631E0,-4.699999932E-3,6.999999750E-3,-5.929999799E-2,5.989640855E-2
6.382929631E0,5.099999718E-3,-2.399999881E-3,-5.929999799E-2,5.956727086E-2
6.392929631E0,4.900000058E-3,-2.300000051E-3,-4.949999973E-2,4.979507982E-2
6.402929631E0,2.429999970E-2,-2.399999881E-3,-5.929999799E-2,6.413064592E-2
6.412929631E0,-4.900000058E-3,-2.399999881E-3,-4.949999973E-2,4.979979893E-2
6.422929631E0,4.699999932E-3,-2.300000051E-3,-3.969999775E-2,4.004334928E-2
6.432929631E0,4.699999932E-3,-2.199999988E-3,-3.969999775E-2,4.003772997E-2
6.442929631E0,-1.459999941E-2,-2.199999988E-3,-5.929999799E-2,6.111047164E-2
6.452929631E0,4.799999762E-3,-1.999999862E-3,-4.949999973E-2,4.977238160E-2
6.462929631E0,-4.799999762E-3,-1.999999862E-3,-5.929999799E-2,5.952755461E-2
6.472929631E0,-4.699999932E-3,-2.099999925E-3,-4.949999973E-2,4.976695663E-2
6.482929631E0,-1.469999924E-2,-2.399999881E-3,-4.949999973E-2,5.169235873E-2
6.492929631E0,4.799999762E-3,-2.399999881E-3,-4.949999973E-2,4.979005895E-2
6.502929631E0,-4.900000058E-3,-2.399999881E-3,-4.949999973E-2,4.979979893E-2
6.512929631E0,-4.799999762E-3,-2.399999881E-3,-4.949999973E-2,4.979005895E-2
6.522929631E0,-4.799999762E-3,-1.219999976E-2,-4.949999973E-2,5.120673750E-2
6.532929631E0,4.799999762E-3,-2.600000007E-3,-4.949999973E-2,4.980010011E-2
6.542929631E0,4.900000058E-3,-2.600000007E-3,-3.969999775E-2,4.008565607E-2
6.552929631E0,4.900000058E-3,-2.600000007E-3,-5.929999799E-2,5.955887643E-2
6.562929631E0,4.799999762E-3,-2.699999837E-3,-4.949999973E-2,4.980542109E-2
6.572929631E0,1.480000000E-2,-2.399999881E-3,-3.969999775E-2,4.243689222E-2
6.582929631E0,1.480000000E-2,-2.399999881E-3,-5.929999799E-2,6.116608342E-2
6.592929631E0,5.299999844E-3,-2.099999925E-3,-3.969999775E-2,4.010722902E-2
6.602929631E0,1.519999932E-2,-1.999999862E-3,-3.969999775E-2,4.255737070E-2
6.612929631E0,5.299999844E-3,-2.099999925E-3,-5.929999799E-2,5.957339808E-2
6.622929631E0,1.529999916E-2,-1.999999862E-3,-3.969999775E-2,4.259318954E-2
6.632929631E0,5.499999970E-3,-2.099999925E-3,-5.929999799E-2,5.959152423E-2
6.642929631E0,1.539999992E-2,-2.199999988E-3,-4.949999973E-2,5.188689595E-2
6.652929631E0,5.599999800E-3,-2.199999988E-3,-5.929999799E-2,5.960444412E-2
6.662929631E0,1.539999992E-2,-2.300000051E-3,-4.949999973E-2,5.189123212E-2
6.672929631E0,5.599999800E-3,-2.399999881E-3,-5.929999799E-2,5.961216116E-2
6.682929631E0,5.599999800E-3,-2.399999881E-3,-3.969999775E-2,4.016478332E-2
6.692929631E0,-4.100000020E-3,-2.499999944E-3,-4.949999973E-2,4.973238355E-2
6.702929631E0,5.499999970E-3,-2.399999881E-3,-4.949999973E-2,4.986241042E-2
6.712929631E0,-4.199999850E-3,-2.499999944E-3,-4.949999973E-2,4.974072750E-2
6.722929631E0,5.200000014E-3,-2.499999944E-3,-4.949999973E-2,4.983512791E-2
6.732932756E0,5.099999718E-3,-2.600000007E-3,-5.929999799E-2,5.957566414E-2
6.742929631E0,4.999999888E-3,-2.499999944E-3,-4.949999973E-2,4.981465620E-2
6.752929631E0,4.900000058E-3,-2.399999881E-3,-4.949999973E-2,4.979979893E-2
6.762929631E0,4.799999762E-3,-2.300000051E-3,-4.949999973E-2,4.978533892E-2
6.772929631E0,1.449999958E-2,-2.499999944E-3,-5.929999799E-2,6.109819759E-2
6.782929631E0,4.799999762E-3,-2.600000007E-3,-5.929999799E-2,5.955073265E-2
6.792929631E0,-4.799999762E-3,-2.399999881E-3,-5.929999799E-2,5.954233585E-2
6.802929631E0,-1.439999975E-2,-2.300000051E-3,-5.929999799E-2,6.106668285E-2
6.812929631E0,4.999999888E-3,-2.199999988E-3,-4.949999973E-2,4.980050173E-2
6.822929631E0,-4.699999932E-3,-1.999999862E-3,-5.929999799E-2,5.951957459E-2
6.832929631E0,-4.600000102E-3,-1.699999906E-3,-4.949999973E-2,4.974233583E-2
6.842929631E0,1.459999941E-2,-1.799999969E-3,-3.969999775E-2,4.233780585E-2
6.852929631E0,-4.900000058E-3,-1.799999969E-3,-3.969999775E-2,4.004172601E-2
6.862929631E0,-1.449999958E-2,-1.599999960E-3,-4.949999973E-2,5.160484436E-2
6.872929631E0,-1.439999975E-2,8.200000040E-3,-3.969999775E-2,4.301964453E-2
6.882929631E0,5.099999718E-3,-1.599999960E-3,-5.929999799E-2,5.954040442E-2
6.892929631E0,1.469999924E-2,-1.699999906E-3,-5.929999799E-2,6.111848933E-2
6.902929631E0,1.429999992E-2,-1.699999906E-3,-5.929999799E-2,6.102351808E-2
6.912929631E0,-4.999999888E-3,-1.899999916E-3,-4.949999973E-2,4.978815092E-2
6.922929631E0,-4.900000058E-3,-1.899999916E-3,-5.929999799E-2,5.953242613E-2
6.932929631E0,4.799999762E-3,-1.799999969E-3,-6.909999996E-2,6.928989820E-2
6.942929631E0,-4.799999762E-3,-1.799999969E-3,-5.929999799E-2,5.952117068E-2
6.952929631E0,4.799999762E-3,-1.799999969E-3,-5.929999799E-2,5.952117068E-2
6.962929631E0,5.200000014E-3,-1.599999960E-3,-3.969999775E-2,4.007105965E-2
6.972929631E0,5.099999718E-3,-1.500000013E-3,-5.929999799E-2,5.953780109E-2
6.982929631E0,1.489999983E-2,-1.699999906E-3,-4.949999973E-2,5.172185194E-2
6.992929631E0,-4.699999932E-3,-1.500000013E-3,-6.909999996E-2,6.927589764E-2
7.002929631E0,-1.449999958E-2,-1.399999950E-3,-6.909999996E-2,7.061883589E-2
7.012929631E0,4.999999888E-3,-1.300000004E-3,-5.929999799E-2,5.952461474E-2
7.022929631E0,-4.799999762E-3,-1.199999941E-3,-4.949999973E-2,4.974665789E-2
7.032929631E0,-4.699999932E-3,-1.099999994E-3,-5.929999799E-2,5.949613231E-2
7.042929631E0,4.999999888E-3,-9.999999311E-4,-5.929999799E-2,5.951881854E-2
7.052929631E0,-4.799999762E-3,-8.999999845E-4,-4.949999973E-2,4.974032540E-2
7.062929631E0,1.469999924E-2,-7.999999798E-4,-4.949999973E-2,5.164281122E-2
7.072929631E0,-4.799999762E-3,-7.999999798E-4,-6.909999996E-2,6.927113391E-2
7.082929631E0,-4.699999932E-3,-4.999999655E-4,-6.909999996E-2,6.926146110E-2
7.092929631E0,4.900000058E-3,-4.999999655E-4,-5.929999799E-2,5.950419953E-2
7.102929631E0,4.699999932E-3,-3.999999899E-4,-5.929999799E-2,5.948730756E-2
7.112929631E0,-4.999999888E-3,-3.999999899E-4,-5.929999799E-2,5.951176153E-2
7.122929631E0,4.699999932E-3,-1.999999949E-4,-6.909999996E-2,6.925994509E-2
7.132929631E0,-4.999999888E-3,-9.999999747E-5,-5.929999799E-2,5.951050126E-2
7.142929631E0,-4.900000058E-3,-9.999999747E-5,-5.929999799E-2,5.950218283E-2
7.152929631E0,-1.459999941E-2,0.000000000E0,-4.949999973E-2,5.160823535E-2
7.162929631E0,4.799999762E-3,-9.999999747E-5,-5.929999799E-2,5.949403129E-2
7.172929631E0,4.600000102E-3,-9.999999747E-5,-4.949999973E-2,4.971337822E-2
7.182929631E0,4.499999806E-3,9.399999864E-3,-5.929999799E-2,6.020880132E-2
7.192929631E0,-5.200000014E-3,-1.999999949E-4,-6.909999996E-2,6.929567083E-2
7.202929631E0,4.399999976E-3,-9.999999747E-5,-5.929999799E-2,5.946309579E-2
7.212929631E0,4.299999680E-3,-9.999999747E-5,-5.929999799E-2,5.945577986E-2
7.222929631E0,4.199999850E-3,-9.999999747E-5,-5.929999799E-2,5.944863127E-2
7.232929631E0,-5.499999970E-3,-9.999999747E-5,-4.949999973E-2,4.980471838E-2
7.242929631E0,-5.399999674E-3,0.000000000E0,-5.929999799E-2,5.954535882E-2
7.252929631E0,4.199999850E-3,0.000000000E0,-5.929999799E-2,5.944854716E-2
7.262929631E0,-5.399999674E-3,0.000000000E0,-5.929999799E-2,5.954535882E-2
7.272929631E0,-4.999999888E-3,0.000000000E0,-5.929999799E-2,5.951041724E-2
7.282929631E0,1.429999992E-2,0.000000000E0,-6.909999996E-2,7.056415516E-2
7.292929631E0,4.199999850E-3,0.000000000E0,-5.929999799E-2,5.944854716E-2
7.302929631E0,4.299999680E-3,0.000000000E0,-5.929999799E-2,5.945569576E-2
7.312929631E0,4.199999850E-3,9.999999747E-5,-6.909999996E-2,6.922759561E-2
7.322929631E0,-1.519999932E-2,2.999999851E-4,-3.969999775E-2,4.251140789E-2
7.332929631E0,4.299999680E-3,0.000000000E0,-4.949999973E-2,4.968641636E-2
7.342929631E0,4.199999850E-3,9.999999747E-5,-5.929999799E-2,5.944863127E-2
7.352929631E0,-1.529999916E-2,0.000000000E0,-3.969999775E-2,4.254620777E-2
7.362929631E0,-5.399999674E-3,0.000000000E0,-4.949999973E-2,4.979367400E-2
7.372929631E0,4.199999850E-3,0.000000000E0,-6.909999996E-2,6.922752338E-2
7.382929631E0,3.999999724E-3,9.999999747E-5,-5.929999799E-2,5.943483624E-2
7.392929631E0,1.359999925E-2,1.999999949E-4,-5.929999799E-2,6.083986966E-2
7.402929631E0,3.899999894E-3,0.000000000E0,-5.929999799E-2,5.942810581E-2
7.412929631E0,3.999999724E-3,1.999999949E-4,-5.929999799E-2,5.943508862E-2
7.422929631E0,3.899999894E-3,2.999999851E-4,-3.969999775E-2,3.989222757E-2
7.432929631E0,-5.799999926E-3,4.999999655E-4,-4.949999973E-2,4.984114738E-2
7.442929631E0,-5.699999630E-3,4.999999655E-4,-5.929999799E-2,5.957541235E-2
7.452929631E0,3.700000001E-3,2.999999851E-4,-6.909999996E-2,6.919963869E-2
7.462929631E0,3.499999875E-3,2.999999851E-4,-5.929999799E-2,5.940395408E-2
7.472929631E0,3.399999812E-3,1.999999949E-4,-5.929999799E-2,5.939772521E-2
7.482929631E0,3.099999856E-3,9.999999747E-5,-6.909999996E-2,6.916957419E-2
7.492929631E0,3.000000026E-3,9.999999747E-5,-4.949999973E-2,4.959092632E-2
7.502929631E0,1.249999925E-2,2.999999851E-4,-4.949999973E-2,5.105477406E-2
7.512929631E0,-6.999999750E-3,3.999999899E-4,-5.929999799E-2,5.971306187E-2
7.522929631E0,2.799999900E-3,4.999999655E-4,-6.909999996E-2,6.915851354E-2
7.532929631E0,2.499999944E-3,2.999999851E-4,-5.929999799E-2,5.935343091E-2
7.542929631E0,-1.719999872E-2,9.999999747E-5,-4.949999973E-2,5.240324350E-2
7.552929631E0,-1.719999872E-2,0.000000000E0,-5.929999799E-2,6.174406625E-2
7.562929631E0,2.399999881E-3,0.000000000E0,-5.929999799E-2,5.934854472E-2
7.572929631E0,1.219999976E-2,9.999999747E-5,-5.929999799E-2,6.054204948E-2
7.582929631E0,-7.400000002E-3,1.999999949E-4,-6.909999996E-2,6.949539550E-2
7.592929631E0,2.699999837E-3,1.999999949E-4,-5.929999799E-2,5.936177019E-2
7.602929631E0,2.600000007E-3,1.999999949E-4,-4.949999973E-2,4.956863901E-2
7.612929631E0,-6.999999750E-3,9.999999747E-5,-4.949999973E-2,4.999259915E-2
7.622929631E0,2.699999837E-3,0.000000000E0,-4.949999973E-2,4.957358140E-2
7.632929631E0,1.239999942E-2,0.000000000E0,-4.949999973E-2,5.102950087E-2
7.642929631E0,-6.899999920E-3,-1.999999949E-4,-5.929999799E-2,5.970041675E-2
7.652929631E0,-6.899999920E-3,-1.999999949E-4,-4.949999973E-2,4.997899531E-2
7.662929631E0,2.799999900E-3,-9.999999747E-5,-5.929999799E-2,5.936614996E-2
7.672929631E0,2.499999944E-3,0.000000000E0,-5.929999799E-2,5.935267273E-2
7.682929631E0,2.399999881E-3,-9.999999747E-5,-5.929999799E-2,5.934862897E-2
7.692929631E0,-7.199999876E-3,0.000000000E0,-5.929999799E-2,5.973549832E-2
7.702929631E0,2.159999870E-2,9.999999747E-5,-5.929999799E-2,6.311148631E-2
7.712929631E0,-7.799999788E-3,0.000000000E0,-6.909999996E-2,6.953883801E-2
7.722929631E0,-7.699999958E-3,0.000000000E0,-3.969999775E-2,4.043982964E-2
7.732929631E0,1.899999916E-3,0.000000000E0,-5.929999799E-2,5.933042862E-2
7.742929631E0,1.899999916E-3,0.000000000E0,-5.929999799E-2,5.933042862E-2
7.752929631E0,-7.599999662E-3,0.000000000E0,-5.929999799E-2,5.978502953E-2
7.762929631E0,1.159999985E-2,0.000000000E0,-5.929999799E-2,6.042391710E-2
7.772929631E0,-7.599999662E-3,2.999999851E-4,-4.949999973E-2,5.008093418E-2
7.782929631E0,1.150000002E-2,9.999999747E-5,-5.929999799E-2,6.040488193E-2
7.792929631E0,1.150000002E-2,3.999999899E-4,-4.949999973E-2,5.081987774E-2
7.802929631E0,-2.709999867E-2,2.999999851E-4,-3.969999775E-2,4.806859421E-2
7.812929631E0,2.099999925E-3,2.999999851E-4,-5.929999799E-2,5.933792852E-2
7.822929631E0,-7.499999832E-3,1.999999949E-4,-4.949999973E-2,5.006535699E-2
7.832929631E0,2.099999925E-3,2.999999851E-4,-4.949999973E-2,4.954543342E-2
7.842929631E0,-7.499999832E-3,2.999999851E-4,-4.949999973E-2,5.006585634E-2
7.852929631E0,1.169999968E-2,3.999999899E-4,-4.949999973E-2,5.086550861E-2
7.862929631E0,2.300000051E-3,6.999999750E-4,-5.929999799E-2,5.934871322E-2
7.872929631E0,-7.599999662E-3,6.999999750E-4,-5.929999799E-2,5.978912741E-2
7.882929631E0,2.399999881E-3,6.999999750E-4,-4.949999973E-2,4.956309083E-2
7.892929631E0,1.209999993E-2,7.999999798E-4,-5.929999799E-2,6.052718199E-2
7.902929631E0,-7.599999662E-3,5.999999703E-4,-4.949999973E-2,5.008362974E-2
7.912929631E0,1.799999969E-3,4.999999655E-4,-5.929999799E-2,5.932941733E-2
7.922931194E0,1.159999985E-2,4.999999655E-4,-5.929999799E-2,6.042598578E-2
7.932929631E0,-7.899999619E-3,4.999999655E-4,-5.929999799E-2,5.982599565E-2
7.942929631E0,-7.999999449E-3,3.999999899E-4,-5.929999799E-2,5.983853067E-2
7.952929631E0,1.799999969E-3,5.999999703E-4,-3.969999775E-2,3.974531194E-2
7.962929631E0,1.169999968E-2,8.999999845E-4,-5.929999799E-2,6.044989457E-2
7.972929631E0,-1.759999990E-2,3.999999899E-4,-4.949999973E-2,5.253731978E-2
7.982929631E0,1.599999960E-3,2.999999851E-4,-2.989999950E-2,2.994428109E-2
7.992929631E0,-1.789999940E-2,1.999999949E-4,-5.929999799E-2,6.194303625E-2
8.002929631E0,1.699999906E-3,2.999999851E-4,-4.949999973E-2,4.953009159E-2
8.012929631E0,1.699999906E-3,4.999999655E-4,-5.929999799E-2,5.932646762E-2
8.022929631E0,1.699999906E-3,4.999999655E-4,-3.969999775E-2,3.973952467E-2
8.032929631E0,-7.999999449E-3,3.999999899E-4,-5.929999799E-2,5.983853067E-2
8.042929631E0,1.699999906E-3,3.999999899E-4,-6.909999996E-2,6.912206590E-2
8.052929631E0,-8.200000040E-3,0.000000000E0,-4.949999973E-2,5.017459491E-2
8.062929631E0,-8.299999870E-3,-1.999999949E-4,-5.929999799E-2,5.987837472E-2
8.072929631E0,1.500000013E-3,-3.999999899E-4,-3.969999775E-2,3.973033881E-2
8.082929631E0,-8.299999870E-3,-3.999999899E-4,-4.949999973E-2,5.019262865E-2
8.092929631E0,1.399999950E-3,-2.999999851E-4,-4.949999973E-2,4.952070247E-2
8.102929631E0,1.199999941E-3,-2.999999851E-4,-4.949999973E-2,4.951545186E-2
8.112929631E0,-2.779999934E-2,-3.999999899E-4,-3.969999775E-2,4.846740951E-2
8.122929631E0,-8.200000040E-3,0.000000000E0,-4.949999973E-2,5.017459491E-2
8.132929631E0,1.500000013E-3,0.000000000E0,-4.949999973E-2,4.952272179E-2
8.142929631E0,1.159999985E-2,0.000000000E0,-5.929999799E-2,6.042391710E-2
8.152929631E0,-8.200000040E-3,-1.999999949E-4,-4.949999973E-2,5.017499351E-2
8.162929631E0,1.599999960E-3,-3.999999899E-4,-4.949999973E-2,4.952746686E-2
8.172929631E0,-1.789999940E-2,-2.999999851E-4,-4.949999973E-2,5.263791363E-2
8.182929631E0,1.139999926E-2,-2.999999851E-4,-3.969999775E-2,4.130544522E-2
8.192929631E0,1.500000013E-3,-3.999999899E-4,-3.969999775E-2,3.973033881E-2
8.202929631E0,-8.200000040E-3,-4.999999655E-4,-4.949999973E-2,5.017708615E-2
8.212929631E0,1.500000013E-3,-3.999999899E-4,-6.909999996E-2,6.911743626E-2
8.222929631E0,1.500000013E-3,-3.999999899E-4,-5.929999799E-2,5.932031491E-2
8.232929631E0,-7.999999449E-3,-4.999999655E-4,-2.989999950E-2,3.095577428E-2
8.242929631E0,1.599999960E-3,-2.999999851E-4,-4.949999973E-2,4.952676017E-2
8.252929631E0,-7.999999449E-3,-1.999999949E-4,-3.969999775E-2,4.049851618E-2
8.262929631E0,-7.899999619E-3,-1.999999949E-4,-5.929999799E-2,5.982424053E-2
8.272929631E0,-7.799999788E-3,-9.999999747E-5,-4.949999973E-2,5.011087676E-2
8.282929631E0,1.129999943E-2,-9.999999747E-5,-5.929999799E-2,6.036712473E-2
8.292929631E0,1.399999950E-3,-9.999999747E-5,-3.969999775E-2,3.972480109E-2
8.302929631E0,2.080000006E-2,0.000000000E0,-6.909999996E-2,7.216266346E-2
8.312929631E0,1.099999994E-2,-9.999999747E-5,-4.949999973E-2,5.070759285E-2
8.322929631E0,-8.399999700E-3,-1.999999949E-4,-5.929999799E-2,5.989231801E-2
8.332929631E0,1.199999941E-3,-1.999999949E-4,-4.949999973E-2,4.951494697E-2
8.342929631E0,1.079999935E-2,-9.999999747E-5,-4.949999973E-2,5.066458289E-2
8.352929631E0,8.999999845E-4,-9.999999747E-5,-5.929999799E-2,5.930691158E-2
8.362929631E0,-8.700000122E-3,-1.999999949E-4,-4.949999973E-2,5.025912828E-2
8.372929631E0,9.999999311E-4,0.000000000E0,-5.929999799E-2,5.930842909E-2
8.382929631E0,-8.599999361E-3,-9.999999747E-5,-5.929999799E-2,5.992044518E-2
8.392929631E0,-8.499999531E-3,-1.999999949E-4,-5.929999799E-2,5.990642497E-2
8.402929631E0,1.500000013E-3,0.000000000E0,-4.949999973E-2,4.952272179E-2
8.412929631E0,-7.799999788E-3,0.000000000E0,-3.969999775E-2,4.045898934E-2
8.422929631E0,1.799999969E-3,0.000000000E0,-4.949999973E-2,4.953271619E-2
8.432929631E0,-7.899999619E-3,-1.999999949E-4,-5.929999799E-2,5.982424053E-2
8.442929631E0,-8.100000210E-3,-2.999999851E-4,-3.969999775E-2,4.051900573E-2
8.452929631E0,1.500000013E-3,-3.999999899E-4,-4.949999973E-2,4.952433718E-2
8.462929631E0,1.699999906E-3,0.000000000E0,-4.949999973E-2,4.952918305E-2
8.472929631E0,1.699999906E-3,0.000000000E0,-4.949999973E-2,4.952918305E-2
8.482929631E0,1.699999906E-3,0.000000000E0,-3.969999775E-2,3.973637907E-2
8.492929631E0,-8.100000210E-3,0.000000000E0,-3.969999775E-2,4.051789512E-2
8.502929631E0,1.139999926E-2,0.000000000E0,-4.949999973E-2,5.079576711E-2
8.512929631E0,-8.200000040E-3,1.999999949E-4,-4.949999973E-2,5.017499351E-2
8.522929631E0,-7.999999449E-3,6.999999750E-4,-4.949999973E-2,5.014718302E-2
8.532929631E0,-8.100000210E-3,5.999999703E-4,-5.929999799E-2,5.985365289E-2
8.542929631E0,1.599999960E-3,5.999999703E-4,-4.949999973E-2,4.952948590E-2
8.552929631E0,-8.299999870E-3,5.999999703E-4,-4.949999973E-2,5.019462094E-2
8.562929631E0,-8.299999870E-3,5.999999703E-4,-3.969999775E-2,4.056278860E-2
8.572929631E0,-8.200000040E-3,6.999999750E-4,-4.949999973E-2,5.017947762E-2
8.582929631E0,1.500000013E-3,7.999999798E-4,-4.949999973E-2,4.952918305E-2
8.592929631E0,1.399999950E-3,8.999999845E-4,-4.949999973E-2,4.952797162E-2
8.602929631E0,1.199999941E-3,8.999999845E-4,-4.949999973E-2,4.952272179E-2
8.612929631E0,-8.599999361E-3,1.099999994E-3,-4.949999973E-2,5.025355671E-2
8.622929631E0,-8.599999361E-3,1.099999994E-3,-4.949999973E-2,5.025355671E-2
8.632929631E0,9.999999311E-4,9.999999311E-4,-5.929999799E-2,5.931685899E-2
8.642929631E0,9.999999311E-4,1.099999994E-3,-6.909999996E-2,6.911598943E-2
8.652929631E0,8.999999845E-4,1.300000004E-3,-4.949999973E-2,4.952524582E-2
8.662929631E0,9.999999311E-4,1.300000004E-3,-5.929999799E-2,5.932267493E-2
8.672929631E0,-8.200000040E-3,1.599999960E-3,-4.949999973E-2,5.020009934E-2
8.682929631E0,1.399999950E-3,1.599999960E-3,-4.949999973E-2,4.954563526E-2
8.692929631E0,1.599999960E-3,1.599999960E-3,-5.929999799E-2,5.934315260E-2
8.702929631E0,-7.599999662E-3,1.799999969E-3,-4.949999973E-2,5.011237340E-2
8.712929631E0,1.999999862E-3,1.799999969E-3,-4.949999973E-2,4.957307710E-2
8.722929631E0,-1.740000024E-2,1.699999906E-3,-3.969999775E-2,4.337902523E-2
8.732929631E0,-7.799999788E-3,1.399999950E-3,-3.969999775E-2,4.048320415E-2
8.742929631E0,-7.799999788E-3,1.699999906E-3,-4.949999973E-2,5.013960480E-2
8.752929631E0,1.129999943E-2,1.500000013E-3,-5.929999799E-2,6.038567503E-2
8.762929631E0,-1.809999906E-2,1.500000013E-3,-5.929999799E-2,6.201894652E-2
8.772929631E0,1.500000013E-3,1.399999950E-3,-4.949999973E-2,4.954250673E-2
8.782929631E0,1.129999943E-2,1.599999960E-3,-5.929999799E-2,6.038824180E-2
8.792929631E0,2.109999955E-2,1.699999906E-3,-5.929999799E-2,6.296498822E-2
8.802929631E0,1.500000013E-3,1.599999960E-3,-5.929999799E-2,5.934054062E-2
8.812929631E0,-8.200000040E-3,1.799999969E-3,-3.969999775E-2,4.057794749E-2
8.822929631E0,1.399999950E-3,1.699999906E-3,-2.989999950E-2,2.998099347E-2
8.832929631E0,1.099999994E-2,1.599999960E-3,-3.969999775E-2,4.122680948E-2
8.842929631E0,-8.599999361E-3,1.500000013E-3,-4.949999973E-2,5.026390318E-2
8.852929631E0,-8.700000122E-3,1.300000004E-3,-3.969999775E-2,4.066288017E-2
8.862929631E0,1.199999941E-3,1.500000013E-3,-5.929999799E-2,5.933110281E-2
8.872929631E0,9.999999311E-4,1.300000004E-3,-3.969999775E-2,3.973386240E-2
8.882929631E0,8.999999845E-4,1.300000004E-3,-4.949999973E-2,4.952524582E-2
8.892929631E0,8.999999845E-4,1.099999994E-3,-3.969999775E-2,3.972543041E-2
8.902929631E0,-8.499999531E-3,1.199999941E-3,-4.949999973E-2,5.023882926E-2
8.912929631E0,1.500000013E-3,1.300000004E-3,-6.909999996E-2,6.912850349E-2
8.922929631E0,-8.100000210E-3,1.300000004E-3,-4.949999973E-2,5.017519284E-2
8.932929631E0,1.699999906E-3,1.300000004E-3,-4.949999973E-2,4.954624076E-2
8.942929631E0,1.799999969E-3,9.999999311E-4,-5.929999799E-2,5.933573764E-2
8.952929631E0,1.899999916E-3,9.999999311E-4,-2.989999950E-2,2.997699067E-2
