"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.642790491E0,1.961051971E-1,3.665191471E-4,1.537635028E-1
1.646790491E0,1.774301678E-1,-1.876228862E-2,1.252797395E-1
1.650790491E0,1.796467453E-1,-4.047418386E-2,7.960446924E-2
1.654790491E0,1.849001795E-1,-6.869615614E-2,3.560471535E-2
1.658790491E0,1.760688126E-1,-9.957103431E-2,1.916371472E-2
1.662790491E0,1.493652761E-1,-1.059763953E-1,1.623156108E-2
1.666790491E0,1.083674952E-1,-6.852162629E-2,1.818633080E-2
1.670813929E0,7.117452472E-2,-1.041961554E-2,2.021091245E-2
1.674790491E0,4.551818594E-2,6.162757427E-2,2.450442314E-2
1.678790491E0,3.640756756E-2,1.203404516E-1,2.623229846E-2
1.682790491E0,3.975860029E-2,1.495223492E-1,2.757620253E-2
1.686790491E0,4.862487316E-2,1.555961072E-1,2.462659590E-2
1.690790491E0,5.996951461E-2,1.491907388E-1,1.827359758E-2
1.694790491E0,7.316420227E-2,1.437453181E-1,1.270599663E-2
1.698790491E0,8.803440630E-2,1.376715750E-1,7.644542027E-3
1.702790491E0,1.044230461E-1,1.278104633E-1,2.251474652E-3
1.706790491E0,1.202880889E-1,1.199564785E-1,-3.036872949E-3
1.710790491E0,1.331511736E-1,1.153662652E-1,-8.953538723E-3
1.714790491E0,1.377064735E-1,1.130973324E-1,-1.260127686E-2
1.718790491E0,1.352979243E-1,1.086118370E-1,-1.340412907E-2
1.722790491E0,1.214225590E-1,1.060636565E-1,-1.059414819E-2
1.726790491E0,9.761626273E-2,1.072155759E-1,-8.499753661E-3
1.730790491E0,7.108726352E-2,1.109854877E-1,-6.300638430E-3
1.734790491E0,5.136504024E-2,1.145285070E-1,-4.677482415E-3
1.738790491E0,3.855432197E-2,1.141096279E-1,-4.555309191E-3
1.742790491E0,3.129375353E-2,9.728465229E-2,-3.612831468E-3
1.746790491E0,2.820452116E-2,6.911503524E-2,-3.228859045E-3
1.750790491E0,2.213077433E-2,3.827507049E-2,-2.373647876E-3
1.754790491E0,1.588249579E-2,1.548107062E-2,-1.239183708E-3
1.758790491E0,9.285151958E-3,2.897246508E-3,-1.919862116E-4
1.762790491E0,4.694935866E-3,2.338741207E-3,1.117010717E-3
1.766790491E0,-2.181661548E-3,1.392772701E-2,2.356194425E-3
1.770790491E0,-1.226966456E-2,2.705260366E-2,4.049163777E-3
1.774790491E0,-2.799508162E-2,2.612757869E-2,3.892084118E-3
1.778790491E0,-4.218460619E-2,5.707226694E-3,6.806784077E-4
1.782790491E0,-5.085889250E-2,-2.129301615E-2,-1.047197497E-3
1.786790491E0,-5.192354321E-2,-3.347541392E-2,-1.797689125E-3
1.790790491E0,-4.525638744E-2,-1.979203336E-2,-2.443460980E-3
1.794790491E0,-3.975860029E-2,-2.443460980E-4,-2.164208330E-3
1.798790491E0,-3.591887653E-2,1.132718660E-2,-1.483529806E-3
1.802790491E0,-3.415609151E-2,1.432915311E-2,-1.466076588E-3
1.806790491E0,-3.595378250E-2,1.150172018E-2,-8.552113432E-4
1.810790491E0,-4.139921069E-2,2.949606394E-3,-2.042035107E-3
1.814790491E0,-4.237659276E-2,-8.150687441E-3,-4.921828397E-3
1.818790491E0,-3.900810704E-2,-2.068215236E-2,-4.764748737E-3
1.822790491E0,-2.790781483E-2,-3.195697814E-2,-2.775073517E-3
1.826790491E0,-1.160643995E-2,-3.248057887E-2,-1.500983140E-3
1.830790491E0,6.928957067E-3,-2.207841538E-2,4.712388909E-4
1.834790491E0,2.080432512E-2,-7.470009383E-3,2.338741207E-3
1.838790491E0,3.359758854E-2,2.617993741E-4,4.345869645E-3
1.842790491E0,4.220206290E-2,-1.221730490E-4,6.073745899E-3
1.846790491E0,4.642575979E-2,-3.246312495E-3,7.557275705E-3
1.850790491E0,4.764748737E-2,-1.172861271E-2,8.255407214E-3
1.854790491E0,4.902629927E-2,-2.885029279E-2,8.133234456E-3
1.858790491E0,5.525712296E-2,-5.091125518E-2,5.707226694E-3
1.862790491E0,6.635741889E-2,-7.038912922E-2,3.560471581E-3
1.866790491E0,8.070402592E-2,-7.908086479E-2,4.956734832E-3
1.870790491E0,9.272934496E-2,-7.396705449E-2,6.073745899E-3
1.874790491E0,9.662142396E-2,-5.864306167E-2,7.714355364E-3
1.878790491E0,9.129817039E-2,-4.153883457E-2,9.651671164E-3
1.882790491E0,8.210028708E-2,-2.623229846E-2,1.331686229E-2
1.886790491E0,7.110471278E-2,-1.830850355E-2,1.607448235E-2
1.890790491E0,6.192428246E-2,-2.377138473E-2,1.921607554E-2
1.894790491E0,5.485569686E-2,-3.876376152E-2,2.108357660E-2
1.898790491E0,4.879940674E-2,-5.503023043E-2,2.698278986E-2
1.902790491E0,4.482005537E-2,-6.063273922E-2,3.003711626E-2
1.906790491E0,4.000294581E-2,-5.469861999E-2,3.111921996E-2
1.910790491E0,3.424336016E-2,-4.366813600E-2,3.412118554E-2
1.914790491E0,2.640683204E-2,-3.235840425E-2,3.851941600E-2
1.918790491E0,2.181661502E-2,-2.188642882E-2,4.612905160E-2
1.922790491E0,1.836086437E-2,-1.162389293E-2,5.564109609E-2
1.926790491E0,1.850049011E-2,-2.775073517E-3,6.188937649E-2
1.930790491E0,2.185152285E-2,4.171337001E-3,6.623524427E-2
1.934790491E0,2.378883772E-2,6.300638430E-3,7.066838443E-2
1.938790491E0,2.354449220E-2,2.042035107E-3,7.363544405E-2
1.942790491E0,2.602285892E-2,-5.986479111E-3,7.244861871E-2
1.946790491E0,3.209660575E-2,-1.139700040E-2,6.642723083E-2
1.950790491E0,4.120722413E-2,-1.160643995E-2,5.958554149E-2
1.954790491E0,5.216789246E-2,-6.248278543E-3,5.133013427E-2
1.958790491E0,6.075491011E-2,-1.221730490E-3,4.857251421E-2
1.962790491E0,6.524040550E-2,4.869468510E-3,4.920083284E-2
1.966790491E0,6.761405617E-2,1.279326342E-2,5.117305368E-2
1.970790491E0,6.508332491E-2,2.403318323E-2,5.785766616E-2
1.974790491E0,6.094689667E-2,3.330088034E-2,6.157521531E-2
1.978790491E0,5.340707675E-2,3.707079217E-2,6.328564137E-2
1.982790491E0,4.825835302E-2,3.534291685E-2,6.569419056E-2
1.986790491E0,4.588470608E-2,3.384193406E-2,6.361725181E-2
1.990790491E0,4.419173673E-2,3.359758854E-2,5.478588492E-2
1.994790491E0,4.766494036E-2,3.111921996E-2,4.284783453E-2
1.998790491E0,4.829325899E-2,2.160717547E-2,3.522074595E-2
2.002790491E0,4.272565991E-2,9.023352526E-3,2.766346931E-2
2.006790491E0,3.193952516E-2,1.832595677E-3,2.087413706E-2
