"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.239000000E1,-7.100000046E-3,-1.939999908E-1,-6.949999928E-2,2.061956749E-1
1.240000000E1,-1.445999891E-1,-3.010999858E-1,1.264999956E-1,3.571730774E-1
1.241000000E1,-1.055999994E-1,-3.788999915E-1,9.709999710E-2,4.051480876E-1
1.242000000E1,-1.740999967E-1,-2.903999984E-1,-9.889999777E-2,3.527381146E-1
1.243000000E1,1.299999952E-1,-3.095999956E-1,-5.969999731E-2,3.410516760E-1
1.244000312E1,-8.569999784E-2,-3.973999918E-1,1.755999923E-1,4.428392489E-1
1.245000000E1,-1.046999991E-1,-3.662000000E-1,-1.059999969E-2,3.810208522E-1
1.246000000E1,-1.234999970E-1,-4.149999917E-1,-5.969999731E-2,4.370827519E-1
1.247000000E1,-9.369999915E-2,-4.436999857E-1,-5.969999731E-2,4.573985755E-1
1.248000000E1,-4.470000044E-2,-3.745999932E-1,-3.999999911E-2,3.793721720E-1
1.249000000E1,-2.449999936E-2,-3.349999785E-1,-8.909999579E-2,3.475112154E-1
1.250000000E1,-4.299999680E-3,-2.760999799E-1,-1.059999969E-2,2.763368395E-1
1.251000000E1,-3.899999894E-3,-2.757999897E-1,-6.939999759E-2,2.844243379E-1
1.252000000E1,-1.349999942E-2,-3.050000072E-1,-7.919999957E-2,3.154043346E-1
1.253000000E1,-9.160000086E-2,-3.048000038E-1,-3.019999899E-2,3.196961720E-1
1.254000000E1,-1.208999977E-1,-3.731999993E-1,-4.979999736E-2,3.954429019E-1
1.255000000E1,-1.110999957E-1,-2.942999899E-1,-8.899999410E-2,3.269200087E-1
1.256000000E1,-1.498999894E-1,-2.352999896E-1,-5.959999934E-2,2.852862630E-1
1.257000000E1,-5.079999939E-2,-1.466999948E-1,-5.959999934E-2,1.662939817E-1
1.258000000E1,-1.093999967E-1,-1.070000008E-1,-1.085999981E-1,1.876467933E-1
1.259000000E1,-7.939999551E-2,-1.063999981E-1,-7.919999957E-2,1.545896465E-1
1.260000000E1,-1.473999918E-1,-8.669999987E-2,1.879999973E-2,1.720380410E-1
1.261000000E1,-1.366000026E-1,-8.649999648E-2,-5.959999934E-2,1.723193838E-1
1.262000000E1,-1.459999979E-1,-1.251000017E-1,-4.979999736E-2,1.986102956E-1
1.263000000E1,-9.649999440E-2,-6.599999964E-3,-7.919999957E-2,1.250137946E-1
1.264000000E1,-2.749999985E-2,-6.300000008E-3,-4.979999736E-2,5.723617500E-2
1.265000000E1,-5.639999732E-2,5.299999937E-2,-4.979999736E-2,9.203259949E-2
1.266000000E1,2.219999954E-2,-1.509999949E-2,-5.959999934E-2,6.536826360E-2
1.267000000E1,2.799999900E-3,-4.900000058E-3,-5.959999934E-2,5.986660105E-2
1.268000000E1,2.899999963E-3,4.419999942E-2,-6.939999759E-2,8.233109749E-2
1.269000000E1,-2.630000003E-2,5.419999734E-2,-5.959999934E-2,8.474367017E-2
1.270000000E1,-8.460000157E-2,1.432999969E-1,-5.949999765E-2,1.767266225E-1
1.271000312E1,-9.389999509E-2,2.415999919E-1,-5.949999765E-2,2.659473912E-1
1.272000000E1,-3.469999880E-2,3.299999833E-1,-4.969999939E-2,3.355207428E-1
1.273000313E1,-7.349999994E-2,4.184999764E-1,-2.029999904E-2,4.253899037E-1
1.274000313E1,-8.280000091E-2,4.479999840E-1,-4.969999939E-2,4.582902091E-1
1.275000000E1,-1.018999964E-1,5.069999695E-1,-7.909999788E-2,5.231533121E-1
1.276000312E1,-1.017000005E-1,5.464999676E-1,-3.989999741E-2,5.573124029E-1
1.277000000E1,-4.259999841E-2,5.076000094E-1,-4.969999939E-2,5.118033015E-1
1.278000000E1,6.699999794E-3,4.980999827E-1,-3.989999741E-2,4.997404252E-1
1.279000000E1,6.699999794E-3,4.104000032E-1,-1.049999986E-2,4.105889704E-1
1.280000000E1,8.519999683E-2,2.836999893E-1,-1.049999986E-2,2.964033964E-1
1.281000000E1,7.530000061E-2,2.449999899E-1,-3.989999741E-2,2.593975615E-1
1.282000000E1,-1.319999993E-2,1.278000027E-1,-3.989999741E-2,1.345328602E-1
1.283000000E1,-2.369999886E-2,-8.899999782E-3,-5.949999765E-2,6.466180992E-2
1.284000000E1,7.409999520E-2,-7.719999552E-2,-9.869999439E-2,1.455758822E-1
1.285000000E1,-1.026999950E-1,-1.162000000E-1,4.829999804E-2,1.624272724E-1
1.286000000E1,2.469999902E-2,-1.061000004E-1,-7.909999788E-2,1.346258137E-1
1.287000312E1,2.489999868E-2,-1.155999973E-1,-3.989999741E-2,1.248013586E-1
1.288000000E1,-1.415999979E-1,-7.629999518E-2,-2.019999921E-2,1.621119633E-1
1.289000313E1,5.599999800E-3,-2.699999884E-2,-6.929999590E-2,7.458451157E-2
1.290000000E1,-1.802999973E-1,-6.619999558E-2,-2.019999921E-2,1.931283729E-1
1.291000000E1,-1.601999998E-1,-2.669999935E-2,-5.949999765E-2,1.729658337E-1
1.292000000E1,-2.087000012E-1,-1.049999967E-1,-4.969999939E-2,2.388530506E-1
1.293000000E1,-1.788000017E-1,-1.340999901E-1,-3.979999945E-2,2.270160521E-1
1.294000000E1,-9.009999782E-2,-1.336999983E-1,-3.979999945E-2,1.660654663E-1
1.295000000E1,-1.109999977E-2,-1.136999950E-1,-1.040000003E-2,1.147129411E-1
1.296000000E1,4.809999838E-2,-1.920000017E-1,-5.949999765E-2,2.066829945E-1
1.297000000E1,2.869999968E-2,-2.406999916E-1,-6.929999590E-2,2.521163727E-1
1.298000000E1,1.899999939E-2,-3.774999976E-1,-1.084999964E-1,3.932422884E-1
1.299000000E1,9.499999695E-3,-4.659999907E-1,-6.929999590E-2,4.712204694E-1
1.300000000E1,-8.999999613E-3,-5.054999590E-1,-9.869999439E-2,5.151241573E-1
1.301000000E1,-8.200000040E-3,-4.858999848E-1,-7.909999788E-2,4.923645448E-1
1.302000000E1,-4.639999941E-2,-5.252000093E-1,-7.909999788E-2,5.331461520E-1
1.303000000E1,-2.549999952E-2,-4.862999916E-1,-7.909999788E-2,4.933505260E-1
1.304000000E1,-3.409999982E-2,-4.769999981E-1,-2.999999933E-2,4.791573939E-1
1.305000000E1,-5.229999870E-2,-4.381999969E-1,-9.869999439E-2,4.522125784E-1
1.306000000E1,-3.119999915E-2,-4.878999889E-1,-3.009999916E-2,4.898222627E-1
1.307000000E1,-1.019999944E-2,-4.782999754E-1,-3.009999916E-2,4.793546875E-1
1.308000000E1,-1.939999871E-2,-5.273000002E-1,-1.084999964E-1,5.386964817E-1
1.309000000E1,-2.850000001E-2,-5.472999811E-1,-3.009999916E-2,5.488674970E-1
1.310000000E1,-1.819999889E-2,-5.669999719E-1,-6.929999590E-2,5.715091403E-1
1.311000000E1,-5.700000003E-2,-5.770999789E-1,-4.969999939E-2,5.820339128E-1
1.312000000E1,-7.599999756E-2,-5.672999620E-1,-6.929999590E-2,5.765481211E-1
1.313000000E1,-7.539999485E-2,-5.284999609E-1,-7.909999788E-2,5.396796990E-1
1.314000000E1,-1.727999896E-1,-4.893999994E-1,-6.929999590E-2,5.236169260E-1
1.315000000E1,-1.621999890E-1,-4.206999838E-1,-8.889999986E-2,4.595655805E-1
1.316000000E1,-1.714999974E-1,-2.838999927E-1,-3.009999916E-2,3.330427374E-1
1.317000000E1,-1.612000018E-1,-2.840999961E-1,-6.929999590E-2,3.339172619E-1
1.318000000E1,-2.000999898E-1,-1.667999923E-1,-3.989999741E-2,2.635417484E-1
1.319000000E1,-2.089999914E-1,-1.282999963E-1,-3.989999741E-2,2.484630662E-1
1.320000000E1,-2.283999920E-1,-9.889999777E-2,-5.949999765E-2,2.559062633E-1
1.321000000E1,-1.784999967E-1,-6.969999522E-2,-8.899999410E-2,2.112849666E-1
1.322000000E1,-1.974999905E-1,-7.999999821E-2,8.999999613E-3,2.132773920E-1
1.323000000E1,-1.677999943E-1,-1.159999985E-2,-5.959999934E-2,1.784476338E-1
1.324000000E1,-1.088999957E-1,-1.000999957E-1,-3.009999916E-2,1.509477663E-1
1.325000000E1,-1.383000016E-1,7.699999958E-3,-3.009999916E-2,1.417469238E-1
1.326000000E1,-1.376999915E-1,-4.129999876E-2,-3.009999916E-2,1.468774574E-1
1.327000000E1,-2.353999913E-1,6.629999727E-2,-6.939999759E-2,2.542148800E-1
1.328000000E1,-2.053999901E-1,3.619999811E-2,-8.899999410E-2,2.267610962E-1
1.329000000E1,-2.243999988E-1,1.340999901E-1,-4.979999736E-2,2.661169039E-1
1.330000000E1,-1.843999922E-1,9.409999847E-2,-1.184000000E-1,2.384884208E-1
1.331000000E1,-1.647000015E-1,1.428000033E-1,-3.019999899E-2,2.200681062E-1
1.332000000E1,-6.589999795E-2,5.399999768E-2,-1.085999981E-1,1.380317683E-1
1.333000000E1,-1.931999922E-1,3.184999824E-1,4.820000008E-2,3.756217722E-1
1.334000000E1,-1.040999964E-1,3.770000041E-1,-1.282999963E-1,4.116147487E-1
1.335000000E1,-1.818999946E-1,3.567999899E-1,-6.939999759E-2,4.064605768E-1
1.336000000E1,-2.401999980E-1,4.150999784E-1,-1.184999943E-1,4.940104045E-1
1.337000000E1,-2.003999949E-1,3.651999831E-1,-6.949999928E-2,4.223285871E-1
1.338000000E1,-1.904999912E-1,3.939999938E-1,-3.019999899E-2,4.386778792E-1
1.339000000E1,-1.700999886E-1,3.346999884E-1,-6.949999928E-2,3.818223909E-1
1.340000000E1,-9.160000086E-2,4.325999916E-1,-7.930000126E-2,4.492458158E-1
1.341000000E1,-7.149999589E-2,5.593999624E-1,-4.989999905E-2,5.661541992E-1
1.342000000E1,-1.001999974E-1,4.800999761E-1,-7.930000126E-2,4.968143685E-1
1.343000000E1,-1.094999984E-1,5.575999618E-1,-4.989999905E-2,5.704366546E-1
1.344000000E1,-1.090999991E-1,5.661999583E-1,-1.069999952E-2,5.767145677E-1
1.345000000E1,-2.069999874E-1,4.967999756E-1,-1.773999929E-1,5.666833049E-1
1.346000000E1,-1.184000000E-1,6.328999996E-1,-8.999999845E-4,6.438802525E-1
1.347000000E1,-5.959999934E-2,3.571999967E-1,-2.049999870E-2,3.627178621E-1
1.348000000E1,4.800000042E-2,3.468999863E-1,-1.480000019E-1,3.801941623E-1
1.349000000E1,7.679999620E-2,2.875999808E-1,-4.999999702E-2,3.018476240E-1
1.350000000E1,2.129999995E-1,1.309999973E-1,1.860000007E-2,2.507507908E-1
1.351000000E1,1.246999949E-1,-5.590000004E-2,-1.381999999E-1,1.943557015E-1
1.352000000E1,6.520000100E-2,-1.250000000E-1,-8.999999845E-4,1.409852834E-1
1.353000000E1,3.529999778E-2,-1.842999905E-1,-1.676999927E-1,2.516661755E-1
1.354000000E1,-8.229999989E-2,-2.043000013E-1,-2.060000040E-2,2.212151453E-1
1.355000000E1,-1.118000001E-1,-2.440999895E-1,-6.960000098E-2,2.773593428E-1
1.356000000E1,-1.605999917E-1,-2.448999882E-1,-9.999999311E-4,2.928640667E-1
1.357000000E1,-1.702999920E-1,-2.356999964E-1,-6.960000098E-2,2.989995580E-1
1.358000000E1,-3.271999955E-1,-2.164999992E-1,-4.019999877E-2,3.943959008E-1
1.359000000E1,-7.119999826E-2,-3.648999929E-1,-1.186999977E-1,3.902705908E-1
1.360000000E1,-1.507000029E-1,-2.465999871E-1,-1.676999927E-1,3.341337039E-1
1.361000000E1,-7.259999961E-2,-3.247999847E-1,-2.060000040E-2,3.334518706E-1
1.362000000E1,-2.369999886E-2,-2.953999937E-1,1.850000024E-2,2.969260787E-1
1.363000000E1,1.659999974E-2,-4.043000042E-1,-2.060000040E-2,4.051646745E-1
1.364000000E1,-1.349999942E-2,-3.649999797E-1,-5.979999900E-2,3.701125168E-1
1.365000000E1,-2.279999852E-2,-3.750000000E-1,-2.265999913E-1,4.387395537E-1
1.366000000E1,-3.899999894E-3,-3.946000040E-1,-9.999999311E-4,3.946205432E-1
1.367000000E1,4.549999908E-2,-3.656999767E-1,-1.186999977E-1,3.871645804E-1
1.368000000E1,3.579999879E-2,-3.167999983E-1,8.700000122E-3,3.189350542E-1
1.369000000E1,4.509999976E-2,-3.461999893E-1,-1.481000036E-1,3.792387818E-1
1.370000000E1,3.559999913E-2,-2.581999898E-1,-1.079999935E-2,2.608663157E-1
1.371000000E1,2.599999867E-2,-4.152999818E-1,-8.929999918E-2,4.255873174E-1
1.372000000E1,-7.189999521E-2,-2.488999963E-1,8.700000122E-3,2.592228915E-1
1.373000000E1,-1.299999934E-2,-1.900999993E-1,-1.578999907E-1,2.474659912E-1
1.374000000E1,8.500000089E-2,-1.510999948E-1,-7.949999720E-2,1.907261338E-1
1.375000000E1,7.459999621E-2,-2.590999901E-1,1.850000024E-2,2.702595314E-1
1.376000000E1,9.459999949E-2,-1.807999909E-1,-4.030000046E-2,2.079949198E-1
1.377000000E1,-2.092999965E-1,-1.415999979E-1,-5.009999871E-2,2.576180463E-1
1.378000000E1,-2.209999971E-2,-2.396999896E-1,-1.578999907E-1,2.878834869E-1
1.379000000E1,-3.343999982E-1,-1.897999942E-1,8.700000122E-3,3.846077048E-1
1.380000000E1,-1.959999949E-1,-1.703999937E-1,-1.481000036E-1,2.989745255E-1
1.381000000E1,-2.353999913E-1,-1.210999936E-1,-7.949999720E-2,2.764029918E-1
1.382000000E1,-1.462000012E-1,-1.310999990E-1,-1.186999977E-1,2.294587970E-1
1.383000000E1,-9.749999642E-2,-1.407999992E-1,-5.989999697E-2,1.814356600E-1
1.384000000E1,-7.750000060E-2,-1.310999990E-1,-1.284999996E-1,1.992629161E-1
1.385000000E1,-9.699999541E-2,-1.506000012E-1,-1.090000011E-2,1.794663464E-1
1.386000000E1,-1.456999928E-1,-1.407999992E-1,-8.929999918E-2,2.214218091E-1
1.387000000E1,-7.649999857E-2,-7.209999859E-2,-3.049999848E-2,1.094573409E-1
1.388000000E1,-1.750000007E-2,-1.404999942E-1,-7.949999720E-2,1.623784096E-1
1.389000000E1,-7.299999706E-3,-8.179999888E-2,-4.030000046E-2,9.148016096E-2
1.390000000E1,3.189999983E-2,-7.199999690E-2,-5.989999697E-2,9.894250441E-2
1.391000000E1,3.179999813E-2,-8.159999549E-2,-5.009999871E-2,1.008950396E-1
1.392000000E1,-7.299999706E-3,-9.119999409E-2,-5.989999697E-2,1.093560175E-1
1.393000000E1,1.260000002E-2,-1.206000000E-1,-5.009999871E-2,1.311988181E-1
1.394000000E1,-7.509999722E-2,-1.200999990E-1,-2.070000023E-2,1.431520498E-1
1.395000000E1,-4.539999738E-2,-1.397999972E-1,-6.969999522E-2,1.626754078E-1
1.396000000E1,-3.599999845E-2,-1.397999972E-1,8.700000122E-3,1.446227130E-1
1.397000000E1,3.000000026E-3,-7.079999894E-2,-1.088999957E-1,1.299263211E-1
1.398000000E1,3.299999982E-3,-1.394999921E-1,-5.989999697E-2,1.518523870E-1
1.399000000E1,4.279999807E-2,-9.009999782E-2,-5.009999871E-2,1.116237399E-1
1.400000000E1,4.339999706E-2,-1.093999967E-1,-5.989999697E-2,1.320603220E-1
1.401000000E1,3.390000015E-2,-2.070000023E-2,-7.949999720E-2,8.887040888E-2
1.402000000E1,-2.419999987E-2,-4.969999939E-2,-1.079999935E-2,5.632379532E-2
1.403000000E1,-2.369999886E-2,-1.989999972E-2,-3.039999865E-2,4.338040863E-2
1.404000000E1,-3.309999779E-2,3.920000046E-2,-5.989999697E-2,7.886862194E-2
1.405000000E1,-1.299999934E-2,9.849999845E-2,-4.999999702E-2,1.112261182E-1
1.406000000E1,-1.279999968E-2,1.777999997E-1,-1.079999935E-2,1.785870093E-1
1.407000000E1,2.689999901E-2,2.569999993E-1,-7.939999551E-2,2.703275215E-1
1.408000000E1,-4.129999876E-2,2.771999836E-1,-5.979999900E-2,2.865685968E-1
1.409000000E1,4.710000008E-2,3.267999887E-1,-6.960000098E-2,3.374326641E-1
1.410000000E1,2.779999934E-2,3.468999863E-1,-3.039999865E-2,3.493373733E-1
1.411000000E1,7.710000128E-2,3.080999851E-1,2.829999849E-2,3.188587476E-1
1.412000000E1,4.759999737E-2,2.890999913E-1,-9.999999311E-4,2.929941377E-1
1.413000000E1,1.829999872E-2,2.014999986E-1,-1.283999979E-1,2.396324245E-1
1.414000000E1,8.299999870E-3,1.232999936E-1,-2.060000040E-2,1.252842306E-1
1.415000000E1,-3.150000051E-2,1.626999974E-1,2.840000018E-2,1.681371440E-1
1.416000000E1,-5.119999871E-2,8.489999920E-2,-1.087999940E-1,1.471967677E-1
1.417000000E1,-1.195999980E-1,1.247999966E-1,-7.939999551E-2,1.902197623E-1
1.418000000E1,-1.097999960E-1,1.730000041E-2,-2.049999870E-2,1.130291073E-1
1.419000000E1,-7.059999555E-2,7.679999620E-2,-2.049999870E-2,1.063148566E-1
1.420000000E1,-7.050000131E-2,3.819999844E-2,-9.899999946E-2,1.273989402E-1
1.421000000E1,-9.999999404E-2,5.839999765E-2,-5.969999731E-2,1.302867922E-1
1.422000000E1,-6.089999899E-2,8.850000054E-2,-5.969999731E-2,1.229030091E-1
1.423000000E1,-5.109999701E-2,5.939999968E-2,-4.989999905E-2,9.289553037E-2
1.424000000E1,1.759999990E-2,3.099999949E-2,-5.969999731E-2,6.953308309E-2
1.425000000E1,-7.090000063E-2,-4.659999907E-2,1.869999990E-2,8.687957182E-2
1.426000000E1,-8.049999923E-2,-7.530000061E-2,4.809999838E-2,1.202661624E-1
1.427000000E1,-1.781999916E-1,-1.824999899E-1,-6.949999928E-2,2.643704469E-1
1.428000000E1,-1.875000000E-1,-1.524000019E-1,-4.010000080E-2,2.449286031E-1
1.429000000E1,-1.282999963E-1,-2.400999963E-1,-4.010000080E-2,2.751670535E-1
1.430000000E1,-7.930000126E-2,-2.490999997E-1,-5.969999731E-2,2.681480742E-1
1.431000000E1,-1.085999981E-1,-2.484999895E-1,-2.039999887E-2,2.719602256E-1
1.432000000E1,-8.869999647E-2,-3.264999986E-1,-7.930000126E-2,3.475031347E-1
1.433000000E1,-5.920000002E-2,-2.867999971E-1,-2.039999887E-2,2.935558521E-1
1.434000000E1,-4.930000007E-2,-3.254999816E-1,-6.939999759E-2,3.364477489E-1
1.435000000E1,-4.899999872E-2,-3.055000007E-1,-9.889999777E-2,3.248268152E-1
1.436000000E1,7.829999924E-2,-4.318999946E-1,-7.999999798E-4,4.389409245E-1
1.437000000E1,1.999999949E-4,-4.014999866E-1,-7.999999798E-4,4.015008335E-1
1.438000000E1,-9.300000034E-3,-4.203999937E-1,-7.999999798E-4,4.205036084E-1
1.439000000E1,3.029999882E-2,-4.784999788E-1,-1.674999893E-1,5.078745574E-1
1.440000000E1,-8.499999531E-3,-4.289000034E-1,-1.085999981E-1,4.425171438E-1
1.441000000E1,-6.700000167E-2,-5.069999695E-1,-1.184000000E-1,5.249347857E-1
1.442000000E1,-7.639999688E-2,-5.162999630E-1,-4.979999736E-2,5.242925243E-1
1.443000000E1,-1.348000020E-1,-5.058999658E-1,8.999999613E-3,5.236285094E-1
1.444000000E1,-1.345999986E-1,-3.480999768E-1,8.999999613E-3,3.733252649E-1
1.445000000E1,-1.640000008E-2,-4.359999895E-1,-3.999999911E-2,4.381380499E-1
1.446000000E1,-5.899999756E-3,-3.665999770E-1,-1.049999986E-2,3.667977687E-1
1.447000000E1,-1.132999957E-1,-2.973999977E-1,-3.009999916E-2,3.196711711E-1
1.448000000E1,-9.380000085E-2,-2.969999909E-1,-1.576000005E-1,3.490633108E-1
1.449000000E1,-1.133999974E-1,-3.260000050E-1,-8.899999410E-2,3.564499426E-1
1.450000000E1,-1.130999997E-1,-2.667999864E-1,8.739999682E-2,3.026757376E-1
1.451000000E1,-8.299999684E-2,-3.150999844E-1,-1.085999981E-1,3.434690077E-1
1.452000000E1,-1.517999917E-1,-2.160999924E-1,-6.999999750E-4,2.640888756E-1
1.453000000E1,-2.590999901E-1,-3.533000052E-1,-1.281999946E-1,4.564963715E-1
1.454000000E1,-9.290000051E-2,-5.829999968E-2,-2.261999995E-1,2.513876286E-1
1.455000000E1,-1.419000030E-1,-1.160999984E-1,2.149999887E-1,2.825594019E-1
1.456000000E1,-1.806999892E-1,2.199999988E-2,-7.909999788E-2,1.984774439E-1
1.457000000E1,-4.399999976E-2,2.393999994E-1,-2.849999964E-1,3.747977557E-1
1.458000000E1,-5.329999700E-2,-5.499999970E-3,-3.989999741E-2,6.680680709E-2
1.459000000E1,4.389999807E-2,4.419999942E-2,-6.929999590E-2,9.318443653E-2
1.460000000E1,-7.419999689E-2,8.439999819E-2,-2.019999921E-2,1.141798546E-1
1.461000000E1,-2.479999885E-2,3.549999744E-2,-1.476999968E-1,1.539174416E-1
1.462000000E1,-4.449999705E-2,1.241999939E-1,-2.019999921E-2,1.334688285E-1
1.463000000E1,-4.470000044E-2,1.837999970E-1,9.099999443E-3,1.893761836E-1
1.464000000E1,-6.430000067E-2,3.017999828E-1,-9.869999439E-2,3.239743950E-1
1.465000000E1,-1.489999983E-2,3.509999812E-1,-1.084999964E-1,3.676890616E-1
1.466000000E1,-3.429999948E-2,3.217999935E-1,-5.999999703E-4,3.236233703E-1
1.467000000E1,4.100000020E-3,3.617999852E-1,-2.999999933E-2,3.630647865E-1
1.468000000E1,-5.480000004E-2,3.916999996E-1,-3.979999945E-2,3.975122258E-1
1.469000000E1,-5.460000038E-2,2.939999998E-1,-6.920000166E-2,3.069296338E-1
1.470000000E1,1.289999951E-2,3.147999942E-1,-1.280999929E-1,3.401103564E-1
1.471000000E1,5.199999735E-2,1.585000008E-1,1.899999939E-2,1.678905893E-1
1.472000000E1,7.180000097E-2,5.179999769E-2,-8.879999816E-2,1.253950540E-1
1.473000000E1,4.209999740E-2,9.290000051E-2,-1.030000020E-2,1.025129742E-1
1.474000000E1,2.699999837E-3,-1.807999909E-1,-6.920000166E-2,1.936093152E-1
1.475000000E1,-1.252999902E-1,-9.099999815E-2,-4.949999973E-2,1.625771730E-1
1.476000000E1,-1.743000001E-1,-1.579999924E-1,-5.929999799E-2,2.426128137E-1
1.477000000E1,-1.932999939E-1,-2.154999971E-1,-4.999999655E-4,2.894915999E-1
1.478000000E1,-2.805999815E-1,-1.449999958E-1,-1.965999901E-1,3.720388482E-1
1.479000000E1,-2.509999871E-1,-1.728999913E-1,1.562999934E-1,3.425275003E-1
1.480000000E1,-1.920999885E-1,-2.113000005E-1,-2.989999950E-2,2.871308165E-1
1.481000000E1,-2.602999806E-1,-1.225999966E-1,-1.180999950E-1,3.110216197E-1
1.482000000E1,-2.698000073E-1,-2.588999867E-1,-3.999999899E-4,3.739270077E-1
1.483000000E1,-1.911000013E-1,-1.702999920E-1,-1.019999944E-2,2.561744284E-1
1.484000000E1,-1.323999912E-1,-2.285999954E-1,-2.009999938E-2,2.649372105E-1
1.485000000E1,-1.226999983E-1,-1.988999993E-1,-3.969999775E-2,2.370497608E-1
1.486000000E1,-1.228999943E-1,-2.281999886E-1,-1.180999950E-1,2.848284610E-1
1.487000000E1,-1.328999996E-1,-1.981000006E-1,-7.889999449E-2,2.512592869E-1
1.488000000E1,1.379999984E-2,-2.762999833E-1,4.849999771E-2,2.808636155E-1
1.489000000E1,5.249999836E-2,-4.939999804E-2,1.858000010E-1,1.992943803E-1
1.490000000E1,7.209999859E-2,-1.659999937E-1,-1.019999944E-2,1.812689926E-1
1.491000000E1,3.309999779E-2,-2.043000013E-1,-1.999999955E-2,2.079281134E-1
1.492000000E1,-1.137999967E-1,-2.237999886E-1,-2.062999904E-1,3.249562435E-1
1.493000000E1,1.289999951E-2,-3.015999794E-1,-2.356999964E-1,3.829927491E-1
1.494000000E1,5.229999870E-2,-1.347000003E-1,-1.768999994E-1,2.284140751E-1
1.495000000E1,-6.499999668E-3,-1.736999899E-1,1.270000041E-1,2.152740986E-1
1.496000000E1,-1.579999924E-2,-1.733999997E-1,-6.899999827E-2,1.872917501E-1
1.497000000E1,-5.480000004E-2,-1.438999921E-1,-5.920000002E-2,1.649693539E-1
1.498000000E1,-4.429999739E-2,-1.046999991E-1,-3.959999979E-2,1.203857947E-1
1.499000000E1,3.489999846E-2,-1.439999938E-1,-3.999999899E-4,1.481693899E-1
1.500000000E1,1.609999873E-2,-2.124999911E-1,-6.899999827E-2,2.240010177E-1
1.501000000E1,9.529999644E-2,-1.541000009E-1,-1.180999950E-1,2.162787747E-1
1.502000000E1,2.749999985E-2,-4.629999772E-2,-1.019999944E-2,5.480857386E-2
1.503000000E1,9.399999864E-3,-9.589999914E-2,-9.849999845E-2,1.377948458E-1
1.504000000E1,1.090000011E-2,-5.689999834E-2,-4.949999973E-2,7.620150777E-2
1.505000000E1,5.079999939E-2,-7.899999619E-3,-3.999999899E-4,5.141215743E-2
1.506000000E1,6.089999899E-2,-7.649999857E-2,-6.909999996E-2,1.197324921E-1
1.507000000E1,4.219999909E-2,8.009999990E-2,1.759999990E-1,1.979213217E-1
1.508000000E1,1.715999991E-1,-9.679999948E-2,-4.999999655E-4,1.970204293E-1
1.509000000E1,6.309999526E-2,-1.149000004E-1,-3.436999917E-1,3.678495668E-1
1.510000000E1,2.549999952E-2,5.099999905E-2,4.849999771E-2,7.485652714E-2
1.511000000E1,1.469999924E-2,-1.248999983E-1,-4.949999973E-2,1.351530596E-1
1.512000000E1,1.509999949E-2,1.303000003E-1,1.909999922E-2,1.325553093E-1
1.513000000E1,4.499999806E-2,-7.549999654E-2,2.889999934E-2,9.252274999E-2
1.514000000E1,2.499999851E-2,3.289999813E-2,-6.909999996E-2,8.051223384E-2
1.515000000E1,6.539999694E-2,-6.529999524E-2,-6.909999996E-2,1.153952294E-1
1.516000000E1,1.430999935E-1,-5.489999801E-2,-2.009999938E-2,1.545821073E-1
1.517000000E1,8.500000089E-2,3.700000001E-3,-8.869999647E-2,1.229080125E-1
1.518000000E1,6.610000134E-2,4.309999943E-2,2.889999934E-2,8.403588572E-2
1.519000000E1,-2.300000051E-3,1.511999965E-1,-9.849999845E-2,1.804687747E-1
1.520000000E1,3.749999776E-2,3.076999784E-1,-7.889999449E-2,3.198604940E-1
1.521000000E1,-1.090000011E-2,3.073000014E-1,-2.989999950E-2,3.089435399E-1
1.522000000E1,6.809999794E-2,4.932999909E-1,-1.030000020E-2,4.980849132E-1
1.523000000E1,-3.940000013E-2,5.121999979E-1,5.829999968E-2,5.170107231E-1
1.524000000E1,3.030000031E-1,5.313000083E-1,-1.965999901E-1,6.424486414E-1
1.525000000E1,-1.885000020E-1,9.725999832E-1,2.445999980E-1,1.020447028E0
1.526000000E1,1.341999918E-1,4.318999946E-1,-5.005999804E-1,6.746462654E-1
1.527000000E1,-7.220000029E-2,9.018999934E-1,3.033999801E-1,9.542997360E-1
1.528000000E1,6.399999838E-3,3.030999899E-1,-2.554999888E-1,3.964729602E-1
1.529000000E1,1.499999966E-2,5.968999863E-1,1.464999914E-1,6.147982117E-1
1.530000000E1,-7.339999825E-2,3.613999784E-1,-1.867999882E-1,4.133905414E-1
1.531000000E1,6.430000067E-2,3.213999867E-1,1.562999934E-1,3.631282549E-1
1.532000000E1,2.439999953E-2,4.003999829E-1,-1.770000011E-1,4.384569610E-1
1.533000000E1,2.489999868E-2,2.624000013E-1,9.200000204E-3,2.637392853E-1
1.534000000E1,4.399999976E-3,3.116999865E-1,-6.909999996E-2,3.192977475E-1
1.535000000E1,5.350000039E-2,2.129999995E-1,-2.989999950E-2,2.216421887E-1
1.536000000E1,-1.529999916E-2,2.228999883E-1,-4.999999655E-4,2.234250316E-1
1.537000000E1,1.439999975E-2,1.345999986E-1,-1.083999947E-1,1.734216782E-1
1.538000000E1,1.429999992E-2,1.738999933E-1,-2.009999938E-2,1.756408484E-1
1.539000000E1,8.299999684E-2,1.247999966E-1,-1.181999967E-1,1.908802710E-1
