"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.680851000E0,7.208209950E-3,9.616764262E-3,3.141592606E-4
1.684851000E0,4.694935866E-3,6.335545331E-3,2.617993741E-4
1.688851000E0,3.438298590E-3,1.256637042E-3,2.443460980E-4
1.692851000E0,3.106686054E-3,5.235987483E-4,2.443460980E-4
1.696851000E0,2.408554312E-3,2.007128671E-3,1.448623254E-3
1.700851000E0,3.892084118E-3,4.799655639E-3,7.155850180E-4
1.704851000E0,5.934119225E-3,7.330382708E-3,3.665191471E-4
1.708851000E0,5.410520826E-3,9.337511845E-3,0.000000000E0
1.712851000E0,6.021386012E-3,8.674286306E-3,1.745329246E-5
1.716851000E0,6.789330859E-3,8.028514683E-3,6.457717973E-4
1.720851000E0,9.686577134E-3,1.373574138E-2,3.490658419E-4
1.724851000E0,1.165879890E-2,2.155481651E-2,2.792526793E-4
1.728851000E0,1.307251584E-2,2.254965343E-2,2.617993741E-4
1.732851000E0,1.073377486E-2,1.768018492E-2,-1.919862116E-4
1.736851000E0,9.965829551E-3,1.024508290E-2,-2.967059845E-4
1.740851000E0,1.188569237E-2,7.382742595E-3,1.012290944E-3
1.744851000E0,1.132718660E-2,1.808161102E-2,4.363323096E-4
1.748851000E0,9.826203808E-3,1.970476657E-2,5.934119690E-4
1.752851000E0,2.967059612E-3,4.153883550E-3,4.886921961E-4
1.756851000E0,-5.585053470E-3,-1.073377486E-2,1.745329246E-5
1.760851000E0,-3.159045940E-3,-1.464331243E-2,-1.047197584E-4
1.764851000E0,8.150687441E-3,3.281218931E-3,7.504915702E-4
1.768851000E0,1.411971357E-2,3.314380348E-2,3.839724232E-4
1.772851000E0,1.357866172E-2,2.830924094E-2,2.792526793E-4
1.776851000E0,-3.246312495E-3,-3.054326167E-3,-1.745329246E-5
1.780851000E0,-1.204277202E-2,-2.755874954E-2,-7.155850180E-4
1.784851000E0,-3.804817796E-3,-1.888446324E-2,-1.396263397E-4
1.788851000E0,1.233947743E-2,1.090830751E-2,4.363323096E-4
1.792851000E0,3.056071512E-2,5.017821491E-2,1.204277156E-3
1.796851000E0,3.504621238E-2,7.129669935E-2,1.850049011E-3
1.800851000E0,1.949532703E-2,4.070107639E-2,8.203047328E-4
1.804851000E0,-8.953538723E-3,-1.701696031E-2,4.014257283E-4
1.808851000E0,-1.911135577E-2,-4.522148147E-2,-7.504915702E-4
1.812851000E0,-1.104793418E-2,-3.146828711E-2,-7.504915702E-4
1.816851000E0,2.181661548E-3,1.762782573E-3,0.000000000E0
1.820851000E0,1.977458037E-2,3.860668465E-2,4.712388909E-4
1.824851000E0,2.905973233E-2,5.457644537E-2,1.658062800E-3
1.828851000E0,1.612684131E-2,2.982767671E-2,7.679448463E-4
1.832852562E0,-3.665191354E-3,-1.034980267E-2,3.839724232E-4
1.836851000E0,-1.094321441E-2,-2.616248466E-2,2.792526793E-4
1.840851000E0,-4.258603323E-3,-1.219985168E-2,2.617993741E-4
1.844851000E0,9.058258496E-3,9.808750823E-3,2.443460980E-4
1.848851000E0,2.247984149E-2,3.813544288E-2,5.410520826E-4
1.852851000E0,3.155555204E-2,5.759586394E-2,2.286381321E-3
1.856851000E0,3.106686100E-2,5.379104614E-2,2.129301662E-3
1.860851000E0,2.251474746E-2,3.487167880E-2,1.186823938E-3
1.864851000E0,1.319468953E-2,1.651081443E-2,9.424777818E-4
1.868851000E0,9.110618383E-3,1.172861271E-2,0.000000000E0
1.872851000E0,1.014036313E-2,1.530653704E-2,4.712388909E-4
1.876851000E0,1.132718660E-2,2.076941729E-2,4.537856148E-4
1.880851000E0,8.621926419E-3,1.647590846E-2,5.934119690E-4
1.884851000E0,4.904375412E-3,6.771877408E-3,4.886921961E-4
1.888851000E0,3.630284918E-3,1.361356815E-3,3.141592606E-4
1.892851000E0,4.049163777E-3,2.967059612E-3,7.155850180E-4
1.896851000E0,7.016223390E-3,9.110618383E-3,-6.981316983E-5
1.900851000E0,9.005898610E-3,1.178097259E-2,1.570796303E-4
1.904851000E0,6.213372108E-3,9.913469665E-3,2.268928074E-4
1.908851000E0,5.323254038E-3,4.747295752E-3,2.443460980E-4
1.912851000E0,7.661995478E-3,6.108652335E-3,-3.490658492E-5
1.916851000E0,1.022762898E-2,1.338667516E-2,3.141592606E-4
1.920851000E0,1.466076542E-2,2.115339041E-2,-1.745329246E-5
1.924851000E0,1.656317525E-2,2.892010473E-2,4.712388909E-4
1.928851000E0,1.722639985E-2,2.822197415E-2,9.075712296E-4
1.932851000E0,1.361356769E-2,2.473131567E-2,4.188790335E-4
1.936851000E0,1.239183731E-2,1.975712739E-2,2.967059845E-4
1.940851000E0,1.099557430E-2,1.649336144E-2,-1.745329246E-5
1.944851000E0,1.019272301E-2,1.640609466E-2,1.745329246E-5
1.948854125E0,8.936085738E-3,1.473057922E-2,1.919862116E-4
1.952851000E0,7.086036727E-3,1.007054932E-2,5.235987483E-4
1.956851000E0,6.318091881E-3,5.689773243E-3,4.712388909E-4
1.960851000E0,4.904375412E-3,4.555309191E-3,-7.330382941E-4
1.964851000E0,5.742133129E-3,6.056292448E-3,4.363323096E-4
1.968851000E0,5.515240598E-3,6.754423957E-3,9.075712296E-4
1.972851000E0,4.991641734E-3,6.335545331E-3,4.188790335E-4
1.976851000E0,4.258603323E-3,5.026548170E-3,5.934119690E-4
1.980851000E0,2.862340072E-3,4.223696887E-3,4.886921961E-4
1.984851000E0,2.199114766E-3,4.625122529E-3,1.745329246E-5
1.988851000E0,4.136430100E-3,5.777040031E-3,4.886921961E-4
1.992851000E0,5.550147034E-3,8.953538723E-3,3.141592606E-4
1.996851000E0,6.073745899E-3,9.023352526E-3,2.617993741E-4
2.000851000E0,5.445427261E-3,7.522369269E-3,6.981316837E-4
2.004851000E0,5.881759338E-3,7.592182141E-3,8.203047328E-4
2.008851000E0,5.235987715E-3,7.609635592E-3,6.981316837E-4
2.012851000E0,6.736970972E-3,8.656833321E-3,1.570796361E-3
2.016851000E0,8.482299745E-3,1.029744279E-2,2.391101094E-3
2.020851000E0,9.546951391E-3,1.237438433E-2,2.164208330E-3
2.024851000E0,7.400196046E-3,1.066396199E-2,2.251474652E-3
2.028851000E0,4.886921961E-3,6.457718089E-3,1.378810150E-3
2.032851000E0,1.832595677E-3,1.588249579E-3,1.745329238E-3
2.036851000E0,1.029744279E-3,-1.169370604E-3,2.286381321E-3
2.040851000E0,6.632251316E-4,-4.136430100E-3,1.535889693E-3
2.044851000E0,7.155850180E-4,-1.623156248E-3,8.901178953E-4
2.048851000E0,3.141592722E-3,3.385938704E-3,5.585053586E-4
2.052851000E0,4.677482415E-3,8.325220086E-3,3.316125658E-4
2.056851000E0,5.532693584E-3,1.157153305E-2,1.169370604E-3
2.060851000E0,6.806783844E-3,1.511455141E-2,4.886921961E-4
2.064851000E0,7.138396613E-3,1.410226058E-2,3.141592606E-4
2.068851000E0,5.131267942E-3,8.552113548E-3,7.155850180E-4
2.072851000E0,2.495820867E-3,2.129301662E-3,1.413716702E-3
2.076851000E0,1.343903481E-3,1.745329246E-5,1.012290944E-3
2.080851000E0,1.500983140E-3,-5.235987483E-4,2.967059845E-4
2.084851000E0,2.897246508E-3,6.632251316E-4,-1.745329209E-4
2.088851000E0,3.874630900E-3,3.996803891E-3,4.363323096E-4
2.092851000E0,3.368485486E-3,5.026548170E-3,1.204277156E-3
2.096851000E0,3.246312495E-3,5.585053470E-3,6.457717973E-4
2.100851000E0,3.193952609E-3,3.769911127E-3,8.028514567E-4
2.104851000E0,1.378810150E-3,1.954768784E-3,3.839724232E-4
2.108851000E0,1.658062800E-3,1.466076588E-3,-1.570796303E-4
2.112851000E0,1.431170036E-3,1.500983140E-3,1.396263397E-4
2.116851000E0,2.879793290E-3,3.298672382E-3,-5.235987483E-4
2.120851000E0,2.967059612E-3,4.537856206E-3,-5.410520826E-4
2.124851000E0,4.031710327E-3,3.804817796E-3,-4.014257283E-4
2.128851000E0,3.263765713E-3,2.862340072E-3,6.981316983E-5
2.132851000E0,2.600540640E-3,1.256637042E-3,2.094395168E-4
2.136851000E0,3.333578818E-3,1.291543595E-3,2.443460980E-4
2.140851000E0,4.276056774E-3,2.495820867E-3,2.443460980E-4
2.144851000E0,4.084070213E-3,3.717551241E-3,2.443460980E-4
2.148851000E0,3.577925032E-3,4.031710327E-3,2.443460980E-4
2.152851000E0,5.550147034E-3,5.026548170E-3,-1.919862116E-4
2.156851000E0,5.148721393E-3,6.946410518E-3,1.221730490E-4
2.160851000E0,3.700098023E-3,5.637413356E-3,-6.981316983E-5
2.164851000E0,3.019419499E-3,2.879793290E-3,1.745329246E-5
2.168851000E0,1.780235791E-3,8.203047328E-4,1.919862116E-4
2.172851000E0,1.623156248E-3,2.617993741E-4,2.268928074E-4
2.176854125E0,1.867502346E-3,2.792526793E-4,-9.424777818E-4
2.180854125E0,2.251474652E-3,5.759586347E-4,-6.457717973E-4
2.184851000E0,3.089232836E-3,8.203047328E-4,1.745329246E-5
2.188854125E0,4.066617228E-3,1.919862116E-3,-1.047197584E-4
2.192854125E0,2.967059612E-3,4.625122529E-3,4.537856148E-4
2.196852562E0,4.939281847E-3,7.138396613E-3,0.000000000E0
2.200851000E0,6.510077976E-3,9.005898610E-3,3.490658492E-5
2.204851000E0,7.679448463E-3,1.143190637E-2,4.886921961E-4
2.208851000E0,7.819075137E-3,1.312487572E-2,4.712388909E-4
2.212854125E0,8.307767101E-3,1.342158206E-2,2.967059845E-4
2.216851000E0,6.789330859E-3,1.469567232E-2,1.012290944E-3
2.220851000E0,6.684611086E-3,1.322959550E-2,5.934119690E-4
2.224851000E0,5.602506921E-3,1.014036313E-2,6.457717973E-4
2.228851000E0,2.617993858E-3,2.705260413E-3,5.061454722E-4
2.232857250E0,1.832595677E-3,-1.937315450E-3,3.141592606E-4
2.236854125E0,2.792526793E-4,-7.504915819E-3,2.617993741E-4
2.240854125E0,3.141592606E-4,-7.766715251E-3,5.585053586E-4
2.244851000E0,1.082104165E-3,-5.864306353E-3,7.853981806E-4
2.248854125E0,2.181661548E-3,-2.216568217E-3,8.377580671E-4
2.252851000E0,2.635447076E-3,1.588249579E-3,2.617993741E-4
2.256851000E0,4.101523664E-3,5.445427261E-3,-1.919862116E-4
2.260851000E0,6.143558770E-3,9.459684603E-3,0.000000000E0
2.264851000E0,8.779006079E-3,1.396263391E-2,1.745329209E-4
2.268854125E0,1.082104165E-2,1.905899495E-2,5.235987483E-4
2.272851000E0,1.254891697E-2,2.113593742E-2,1.064650831E-3
2.276852562E0,1.150172018E-2,1.926843449E-2,1.815142459E-3
2.280854125E0,1.092576142E-2,1.577777602E-2,1.710422686E-3
2.284854125E0,9.128072299E-3,1.200786512E-2,1.239183708E-3
2.288852562E0,8.045967668E-3,6.806783844E-3,1.099557383E-3
2.292851000E0,4.747295752E-3,1.675516134E-3,1.518436475E-3
2.296851000E0,2.687806962E-3,-4.747295752E-3,1.186823938E-3
2.300851000E0,2.146754880E-3,-7.487462368E-3,1.239183708E-3
2.304854125E0,2.007128671E-3,-7.295476273E-3,1.117010717E-3
2.308851000E0,2.443460980E-3,-5.899212789E-3,1.675516134E-3
2.312851000E0,1.343903481E-3,-3.281218931E-3,2.268928103E-3
2.316851000E0,2.548180753E-3,-7.853981806E-4,2.129301662E-3
2.320851000E0,4.537856206E-3,1.658062800E-3,1.797689125E-3
2.324851000E0,5.044001620E-3,4.555309191E-3,1.256637042E-3
2.328851000E0,5.637413356E-3,9.372417815E-3,1.256637042E-3
2.332851000E0,7.435102481E-3,1.064650808E-2,1.570796361E-3
2.336851000E0,7.016223390E-3,1.066396199E-2,1.047197497E-3
2.340851000E0,4.782202188E-3,9.773843922E-3,4.537856148E-4
2.344851000E0,4.799655639E-3,6.073745899E-3,0.000000000E0
2.348851000E0,1.954768784E-3,-8.901178953E-4,-4.014257283E-4
2.352851000E0,1.064650831E-3,-4.398229532E-3,-1.867502346E-3
2.356851000E0,-2.094395168E-4,-7.243116386E-3,-4.660028964E-3
2.360851000E0,-1.291543595E-3,-1.024508290E-2,-4.642575979E-3
2.364851000E0,-2.478367416E-3,-1.012290921E-2,-4.764748737E-3
2.368851000E0,-5.410520826E-4,-8.447393775E-3,-5.864306353E-3
2.372851000E0,5.585053586E-4,-4.537856206E-3,-6.003932562E-3
2.376851000E0,1.745329238E-3,-8.028514567E-4,-5.724680144E-3
2.380854125E0,4.310963210E-3,4.345869645E-3,-6.719517522E-3
2.384854125E0,7.243116386E-3,9.477137588E-3,-6.230825558E-3
2.388854125E0,9.965829551E-3,1.411971357E-2,-6.998770405E-3
2.392854125E0,1.022762898E-2,1.609193534E-2,-6.597344764E-3
2.396852562E0,1.075122785E-2,1.480039209E-2,-7.243116386E-3
2.400851000E0,8.918632753E-3,1.158898603E-2,-1.027998887E-2
2.404851000E0,6.946410518E-3,7.609635592E-3,-1.000073645E-2
2.408851000E0,5.375613924E-3,4.153883550E-3,-1.129228063E-2
2.412851000E0,3.909537569E-3,-1.919862116E-4,-1.253146399E-2
2.416851000E0,1.413716702E-3,-2.548180753E-3,-1.329940930E-2
2.420851000E0,1.745329209E-4,-5.410520826E-3,-1.457349956E-2
2.424851000E0,2.967059845E-4,-5.846852902E-3,-1.504473854E-2
2.428851000E0,9.250245057E-4,-6.265731994E-3,-1.666789502E-2
2.432851000E0,2.897246508E-3,-5.026548170E-3,-1.724385284E-2
2.436851000E0,2.967059612E-3,-1.692969352E-3,-1.951278187E-2
2.440851000E0,2.234021435E-3,8.203047328E-4,-2.083923109E-2
2.444851000E0,3.857177682E-3,2.530727303E-3,-2.209586836E-2
2.448851000E0,8.307767101E-3,2.391101094E-3,-2.242748067E-2
2.452851000E0,4.677482415E-3,4.747295752E-3,-2.356194519E-2
2.456851000E0,2.687806962E-3,5.811946467E-3,-2.356194519E-2
2.460851000E0,8.604473434E-3,1.117010717E-3,-2.565634064E-2
2.464851000E0,3.106686054E-3,8.639379404E-3,-2.591813914E-2
2.468851000E0,2.722713631E-3,5.166174378E-3,-2.703515068E-2
2.472851000E0,-1.884955564E-3,-5.235987919E-5,-2.778564207E-2
2.476851000E0,8.220500313E-3,3.892084118E-3,-3.007202223E-2
2.480851000E0,-3.316125658E-4,2.775073517E-3,-3.143338114E-2
2.484851000E0,1.832595677E-3,3.316125658E-4,-3.328342736E-2
2.488851000E0,1.919862116E-3,-5.934119690E-4,-3.363249451E-2
2.492851000E0,1.658062800E-3,-1.588249579E-3,-3.522074595E-2
2.496851000E0,2.792526735E-3,-3.054326167E-3,-3.728023171E-2
2.500851000E0,2.024581889E-3,-2.984513063E-3,-3.677408770E-2
2.504851000E0,2.740166849E-3,-3.560471581E-3,-3.799581900E-2
2.508851000E0,1.867502346E-3,-2.513274085E-3,-3.755948693E-2
2.512851000E0,2.844886621E-3,-1.186823938E-3,-3.895574808E-2
2.516851000E0,3.857177682E-3,-8.377580671E-4,-3.930481523E-2
2.520851000E0,3.665191354E-3,4.363323096E-4,-4.166100919E-2
2.524851000E0,3.909537569E-3,3.316125658E-4,-4.272565991E-2
2.528851000E0,3.228859045E-3,1.343903481E-3,-4.450589418E-2
2.532851000E0,5.305801053E-3,2.373647876E-3,-4.679227620E-2
2.536851000E0,2.844886621E-3,2.635447076E-3,-4.918337986E-2
2.540851000E0,3.839724232E-3,2.408554312E-3,-5.206317082E-2
2.544851000E0,3.368485486E-3,2.338741207E-3,-5.342452973E-2
2.548851000E0,3.228859045E-3,1.867502346E-3,-5.677555874E-2
2.552851000E0,3.054326167E-3,1.902408898E-3,-5.977752805E-2
2.556851000E0,3.298672382E-3,1.762782573E-3,-6.265731901E-2
2.560851000E0,3.525565146E-3,2.932153177E-3,-6.717772037E-2
2.564851000E0,3.874630900E-3,3.839724232E-3,-7.091272622E-2
2.568851000E0,4.276056774E-3,1.815142459E-3,-7.443828881E-2
2.572851000E0,3.316125600E-3,6.806784077E-4,-7.897614688E-2
2.576851000E0,3.525565146E-3,-8.028514567E-4,-8.482300490E-2
2.580851000E0,3.874630900E-3,-3.735004691E-3,-8.874998987E-2
2.584851000E0,2.775073517E-3,-5.270894151E-3,-9.234537184E-2
2.588851000E0,3.071779385E-3,-8.674286306E-3,-9.538224339E-2
2.592851000E0,2.705260413E-3,-1.076868176E-2,-9.964084625E-2
2.596851000E0,3.211405827E-3,-1.192059834E-2,-1.027126238E-1
2.600851000E0,2.443460980E-3,-9.354964830E-3,-1.062207371E-1
2.604851000E0,3.141592722E-3,-7.033676840E-3,-1.078788042E-1
2.608851000E0,3.787364578E-3,-3.577925032E-3,-1.101302728E-1
2.612851000E0,3.944444004E-3,-1.308996929E-3,-1.114567220E-1
2.616851000E0,5.340707488E-3,3.752457909E-3,-1.133067757E-1
2.620851000E0,3.298672382E-3,6.038838997E-3,-1.148601174E-1
2.624851000E0,6.091198884E-3,1.066396199E-2,-1.167450696E-1
2.628851000E0,3.944444004E-3,9.773843922E-3,-1.190663576E-1
2.632855687E0,5.044001620E-3,6.824237294E-3,-1.214749143E-1
2.636851000E0,5.026548170E-3,7.103490178E-3,-1.234471351E-1
2.640851000E0,5.777040031E-3,5.235987715E-3,-1.262222081E-1
2.644851000E0,3.717551241E-3,3.071779385E-3,-1.304109991E-1
2.648851000E0,3.769911127E-3,8.726646192E-4,-1.358564347E-1
2.652851000E0,3.490658477E-3,-2.268928103E-3,-1.409004331E-1
2.656851000E0,3.560471581E-3,-3.368485486E-3,-1.474803239E-1
2.660851000E0,3.298672382E-3,-3.979350906E-3,-1.558229923E-1
2.664851000E0,2.757620299E-3,-5.323254038E-3,-1.631184667E-1
2.668851000E0,3.682644805E-3,-6.126105785E-3,-1.708851904E-1
2.672851000E0,3.019419499E-3,-6.352998316E-3,-1.786344498E-1
2.676851000E0,4.799655639E-3,-6.248278543E-3,-1.847256422E-1
2.680851000E0,6.771877408E-3,-2.757620299E-3,-1.918640435E-1
2.684851000E0,9.232792072E-3,-1.692969352E-3,-1.967509687E-1
2.688851000E0,8.534659632E-3,-5.235987483E-4,-2.017775178E-1
2.692851000E0,9.250245057E-3,6.981316983E-5,-2.076069117E-1
2.696851000E0,9.738937020E-3,1.134464052E-3,-2.115513533E-1
2.700851000E0,9.704031050E-3,9.599310579E-4,-2.143787891E-1
2.704851000E0,9.267698042E-3,-8.901178953E-4,-2.163161039E-1
2.708851000E0,8.534659632E-3,0.000000000E0,-2.186373919E-1
2.712851000E0,8.342674002E-3,-5.235987483E-4,-2.208888680E-1
2.716851000E0,7.086036727E-3,5.061454722E-4,-2.222327739E-1
2.720851000E0,6.911503617E-3,1.099557383E-3,-2.228785455E-1
2.724851000E0,5.811946467E-3,5.235987919E-5,-2.239431888E-1
2.728851000E0,5.672320258E-3,-3.665191471E-4,-2.249729335E-1
2.732851000E0,6.405358203E-3,-1.745329209E-4,-2.272069603E-1
2.736851000E0,5.235987715E-3,6.108652451E-4,-2.276432961E-1
2.740851000E0,6.579891313E-3,-1.413716702E-3,-2.294060737E-1
2.744851000E0,5.881759338E-3,-6.108652451E-4,-2.303136438E-1
2.748851000E0,6.143558770E-3,-2.495820867E-3,-2.305579931E-1
2.752851000E0,6.527531426E-3,-3.438298590E-3,-2.298773080E-1
2.756851000E0,6.614797749E-3,-1.117010717E-3,-2.298424095E-1
2.760851000E0,8.744099177E-3,-3.228859045E-3,-2.293886244E-1
2.764851000E0,7.801621687E-3,-1.815142459E-3,-2.274513096E-1
2.768851000E0,9.965829551E-3,-4.468042869E-3,-2.260550410E-1
2.772851000E0,8.272860199E-3,-2.007128671E-3,-2.229658067E-1
2.776851000E0,8.115780540E-3,-2.705260413E-3,-2.199114859E-1
2.780851000E0,7.347836159E-3,-9.424777818E-4,-2.167000771E-1
2.784851000E0,8.639379404E-3,-9.250245057E-4,-2.128603607E-1
2.788851000E0,4.904375412E-3,2.530727303E-3,-2.090031803E-1
2.792851000E0,6.056292448E-3,8.726646192E-4,-2.046747655E-1
2.796851000E0,4.677482415E-3,1.186823938E-3,-2.018996924E-1
2.800851000E0,5.986479111E-3,2.775073517E-3,-1.972571164E-1
2.804851000E0,6.335545331E-3,3.193952609E-3,-1.940980703E-1
2.808851000E0,6.719517522E-3,4.206243437E-3,-1.907121241E-1
2.812851000E0,7.120943163E-3,2.967059612E-3,-1.863662601E-1
2.816851000E0,6.318091881E-3,4.590216093E-3,-1.828232408E-1
2.820851000E0,7.609635592E-3,2.321287990E-3,-1.791929603E-1
2.824851000E0,7.958701812E-3,2.914699726E-3,-1.743234843E-1
2.828851000E0,6.684611086E-3,5.044001620E-3,-1.712516993E-1
2.832851000E0,7.417649496E-3,4.677482415E-3,-1.677435935E-1
2.836851000E0,7.592182141E-3,5.340707488E-3,-1.648637950E-1
2.840851000E0,8.552113548E-3,6.126105785E-3,-1.603608578E-1
2.844851000E0,6.544984877E-3,6.771877408E-3,-1.575159580E-1
2.848851000E0,6.318091881E-3,6.038838997E-3,-1.540776640E-1
2.852851000E0,8.377579972E-3,2.076941775E-3,-1.519658118E-1
2.856851000E0,8.447393775E-3,1.658062800E-3,-1.472185254E-1
2.860851000E0,6.667157635E-3,1.692969352E-3,-1.435533315E-1
2.864851000E0,5.305801053E-3,6.632251316E-4,-1.404990107E-1
2.868851000E0,4.799655639E-3,-1.256637042E-3,-1.360833198E-1
2.872851000E0,3.316125600E-3,-5.532693584E-3,-1.325403005E-1
2.876851000E0,2.617993858E-3,-7.993607782E-3,-1.296430528E-1
2.880851000E0,1.832595677E-3,-9.546951391E-3,-1.251401007E-1
2.884851000E0,-1.570796303E-4,-9.634217247E-3,-1.218414381E-1
2.888851000E0,2.094395168E-4,-1.298524998E-2,-1.184205860E-1
2.892851000E0,2.967059845E-4,-1.460840553E-2,-1.163261905E-1
2.896851000E0,3.490658492E-5,-1.398008689E-2,-1.126260981E-1
2.900851000E0,1.047197584E-4,-1.305506285E-2,-1.074424684E-1
2.904851000E0,5.759586347E-4,-1.221730467E-2,-1.044405028E-1
2.908851000E0,1.047197584E-4,-9.442231618E-3,-1.012465507E-1
2.912851000E0,1.029744279E-3,-6.003932562E-3,-9.815731645E-2
2.916851000E0,1.727875904E-3,-2.391101094E-3,-9.478883445E-2
2.920851000E0,4.014257342E-3,-1.047197584E-4,-9.255480766E-2
2.924851000E0,4.904375412E-3,4.694935866E-3,-8.972737938E-2
2.928851000E0,5.148721393E-3,7.016223390E-3,-8.656833321E-2
2.932851000E0,3.996803891E-3,1.031489577E-2,-8.318239450E-2
2.936851000E0,4.310963210E-3,1.148426626E-2,-7.929030806E-2
2.940851000E0,5.742133129E-3,1.178097259E-2,-7.511897385E-2
2.944851000E0,6.265731994E-3,1.216494478E-2,-7.208209485E-2
2.948851000E0,5.497787148E-3,1.075122785E-2,-6.932447851E-2
2.952851000E0,4.555309191E-3,1.008800324E-2,-6.499606371E-2
2.956851000E0,5.340707488E-3,9.616764262E-3,-6.236061454E-2
2.960851000E0,4.956734832E-3,6.178465672E-3,-5.836381018E-2
2.964851000E0,3.647738136E-3,5.131267942E-3,-5.386086181E-2
2.968851000E0,3.316125600E-3,3.211405827E-3,-4.862487316E-2
2.972851000E0,2.024581889E-3,2.251474652E-3,-4.363323003E-2
2.976851000E0,7.679448463E-4,2.007128671E-3,-3.858922794E-2
2.980851000E0,4.537856148E-4,1.186823938E-3,-3.303908184E-2
2.984851000E0,5.235987483E-4,-6.981316983E-5,-2.708750963E-2
2.988851000E0,1.588249579E-3,-2.809980186E-3,-2.312561311E-2
2.992851000E0,-8.203047328E-4,-2.164208330E-3,-2.089159191E-2
2.996851000E0,4.712388909E-4,-4.101523664E-3,-1.743583940E-2
3.000851000E0,-5.061454722E-4,-3.857177682E-3,-1.488765888E-2
3.004851000E0,-1.832595677E-3,-1.989675453E-3,-1.122246683E-2
3.008851000E0,-6.981316983E-5,-2.844886621E-3,-7.243116386E-3
3.012851000E0,-3.490658419E-4,3.665191471E-4,-5.759586580E-3
3.016851000E0,0.000000000E0,1.064650831E-3,-3.263765713E-3
3.020851000E0,5.585053586E-4,3.647738136E-3,3.839724232E-4
3.024851000E0,1.902408898E-3,2.967059612E-3,2.094394993E-3
3.028851000E0,2.111848444E-3,3.682644805E-3,3.281218931E-3
3.032855687E0,1.099557383E-3,4.485496320E-3,7.504915819E-3
3.036851000E0,9.948377265E-4,4.380776547E-3,9.965829551E-3
3.040851000E0,1.413716702E-3,4.223696887E-3,1.302015595E-2
3.044851000E0,3.176499158E-3,2.356194425E-3,1.623156108E-2
3.048851000E0,1.378810150E-3,3.089232836E-3,1.961750165E-2
3.052851000E0,2.408554312E-3,1.308996929E-3,2.350958437E-2
3.056851000E0,1.029744279E-3,1.448623254E-3,2.693043090E-2
3.060851000E0,3.665191471E-4,2.408554312E-3,3.054326214E-2
3.064851000E0,3.490658419E-4,1.134464052E-3,3.523819894E-2
3.068851000E0,-1.151917269E-3,1.256637042E-3,3.993313387E-2
3.072851000E0,-1.239183708E-3,6.981316837E-4,4.310963303E-2
3.076851000E0,-5.061454722E-4,1.291543595E-3,4.769985005E-2
3.080851000E0,-3.141592606E-4,1.151917269E-3,5.311036855E-2
3.084851000E0,1.745329246E-5,9.599310579E-4,5.722934753E-2
3.088851000E0,-7.853981806E-4,4.537856148E-4,6.056292355E-2
3.092851000E0,-1.448623254E-3,-8.552113432E-4,6.354743987E-2
3.096851000E0,-2.076941775E-3,1.221730490E-4,6.658431143E-2
3.100851000E0,-2.094394993E-3,5.951572675E-3,6.857398897E-2
3.104851000E0,-5.934119690E-4,7.504915819E-3,7.209955156E-2
3.108851000E0,-1.989675453E-3,6.824237294E-3,7.452555746E-2
3.112851000E0,-1.151917269E-3,3.333578818E-3,7.908086479E-2
3.116851000E0,-9.424777818E-4,3.787364578E-3,8.115781099E-2
3.120851000E0,-4.363323096E-4,3.752457909E-3,8.410741389E-2
3.124851000E0,-9.075712296E-4,4.206243437E-3,8.730136603E-2
3.128851000E0,-7.155850180E-4,3.874630900E-3,8.977973461E-2
3.132851000E0,-3.839724232E-4,4.380776547E-3,9.374163300E-2
3.136851000E0,-1.797689125E-3,4.817108624E-3,9.688322991E-2
3.140851000E0,-1.710422686E-3,5.218534265E-3,9.861110151E-2
3.144851000E0,-1.082104165E-3,6.544984877E-3,1.008625776E-1
3.148851000E0,-6.283185212E-4,6.876597181E-3,1.029395163E-1
3.152851000E0,-8.028514567E-4,7.871435024E-3,1.056098714E-1
3.156851000E0,1.919862116E-4,9.197885171E-3,1.056971401E-1
3.160851000E0,4.537856148E-4,9.826203808E-3,1.073726565E-1
3.164851000E0,3.665191471E-4,1.090830751E-2,1.085594818E-1
3.168851000E0,3.490658419E-4,1.043706853E-2,1.091703475E-1
3.172851000E0,3.490658419E-4,9.546951391E-3,1.096415818E-1
3.176851000E0,3.316125658E-4,7.976154797E-3,1.091528907E-1
3.180851000E0,3.316125658E-4,7.243116386E-3,1.082802266E-1
3.184851000E0,3.316125658E-4,7.068583276E-3,1.078962535E-1
3.188851000E0,3.490658492E-5,4.310963210E-3,1.071981192E-1
3.192851000E0,-1.082104165E-3,3.141592722E-3,1.065523475E-1
3.196851000E0,-1.675516134E-3,1.780235791E-3,1.051909924E-1
3.200851000E0,-1.535889693E-3,-6.981316983E-5,1.027300805E-1
3.204851000E0,-3.752457909E-3,-4.014257283E-4,1.014734432E-1
3.208851000E0,-4.328416660E-3,-2.443460980E-3,1.002517119E-1
3.212851000E0,-4.171337001E-3,-3.124139272E-3,9.691813588E-2
3.216851000E0,-3.682644805E-3,-3.159045940E-3,9.604547173E-2
3.220851000E0,-4.904375412E-3,-3.455751808E-3,9.506808221E-2
3.224851000E0,-2.827433404E-3,-3.839724232E-3,9.330530465E-2
3.228851000E0,-2.426007763E-3,-9.250245057E-4,9.164723754E-2
